city,companyFullName,companyId,companyLabelList,companyShortName,companySize,businessZones,firstType,secondType,education,industryField,positionId,positionAdvantage,positionName,positionLables,salary,workYear
深圳,印孚瑟斯技术（中国）有限公司,44875,"['节日礼物', '技能培训', '免费班车', '岗位晋升']",印孚瑟斯,2000人以上,"['坂田', '万科城']",技术,高端技术职位,大专,移动互联网,2530073,500强外企 薪资福利好 专业性强 稳定,（大数据）数据分析师,"['分析师', '大数据', '数据分析', '数据']",25k-50k,5-10年
深圳,中国惠普有限公司,36963,"['节日礼物', '技能培训', '带薪年假', '绩效奖金']",中国惠普-企业服务事业部 HP-ES,2000人以上,"['坂田', '万科城']",开发/测试/运维类,数据开发,本科,"企业服务,数据服务",2518410,"六险一金,带薪年假,年度旅游",数据分析师,"['分析师', '数据分析', '数据挖掘', '数据']",15k-25k,5-10年
深圳,优腹,85589,"['节日礼物', '带薪年假', '绩效奖金', '岗位晋升']",优腹,15-50人,"['坂田', '万科城']",运营,运营,本科,"移动互联网,O2O",2460483,"大平台,高薪资,好福利",数据分析师,"['分析师', '数据分析', '数据']",30k-60k,5-10年
深圳,深圳市合众融网络信息技术有限公司,65412,"['节日礼物', '年底双薪', '带薪年假', '绩效奖金']",合众融,50-150人,['滢水山庄'],金融,风控,本科,"移动互联网,金融",1431098,五险一金 双休 发展空间大,数据分析师,"['分析师', '数据分析', '数据']",10k-15k,5-10年
深圳,腾讯科技(深圳)有限公司,451,"['免费班车', '成长空间', '年度旅游', '岗位晋升']",腾讯,2000人以上,,设计,数据分析,本科,"移动互联网 ,游戏",2531860,大平台，腾讯总部办公，豪华食堂和免费班车,数据分析师,"['分析师', '数据分析', '数据']",15k-30k,5-10年
深圳,西艾（广州）软件开发有限公司,18671,"['绩效奖金', '五险一金', '带薪年假', '免费班车']",日立咨询中国研发中心,150-500人,,产品,产品经理,本科,"移动互联网,企业服务",2398485,大公司，规范管理，带薪年假,大数据BA需求分析师,"['分析师', '大数据', '数据', '需求分析']",18k-28k,5-10年
深圳,深圳视界信息技术有限公司,64327,"['股票期权', '绩效奖金', '五险一金', '带薪年假']",八爪鱼,15-50人,"['科技园', '南头', '科技园']",技术,后端开发,本科,数据服务,1209037,五险一金、定制职业规划、扁平管理,大数据软件工程师,"['大数据', '数据', '软件']",15k-30k,5-10年
深圳,中英融贯资讯（武汉）有限公司,25449,"['带薪年假', '岗位晋升', '管理规范', '帅哥多']",融贯资讯,150-500人,,市场与销售,数据分析,本科,"电子商务,医疗健康",2331617,"数据分析,用户分析",高级数据分析师,"['商业', '分析师', '数据分析', '数据']",12k-20k,5-10年
深圳,深圳萨摩耶互联网金融服务有限公司,73604,"['技能培训', '年度旅游', '岗位晋升', '五险一金']",萨摩耶金服,150-500人,['科技园'],技术,高端技术职位,本科,金融,2002855,公司福利好 技术牛人多 晋升空间大,大数据开发工程师,"['大数据', '数据库', '数据']",20k-40k,5-10年
深圳,广州云移信息科技有限公司,16177,"['股票期权', '岗位晋升', '扁平管理', '领导好']",掌贝（云移科技）,500-2000人,"['车公庙', '香蜜湖']",技术,数据开发,本科,"移动互联网,O2O",2099971,弹性工作 免费下午茶 节日福利 员工体检,大数据开发工程师,"['大数据', '数据挖掘', '数据库', '数据']",15k-25k,5-10年
深圳,深圳市星航智能科技发展有限公司,149905,,星航智能,2000人以上,"['民治', '锦绣江南']",开发/测试/运维类,软件开发,大专,"信息安全,移动互联网",2562346,"项目好,加班少",大数据项目业务分析师BA,"['分析师', '大数据', '实施', '数据']",20k-30k,5-10年
深圳,深圳市牛鼎丰科技有限公司,127190,"['绩效奖金', '年底双薪', '午餐补助', '带薪年假']",牛鼎丰科技,150-500人,"['科技园', '深圳湾', '白石洲']",技术,管理岗,本科,"金融,移动互联网",2425705,"技术大牛,弹性工作,下午茶,发展空间",大数据部副总监,"['大数据', '技术总监', '数据']",30k-50k,5-10年
深圳,广东翼卡车联网服务有限公司,16883,"['专项奖金', '绩效奖金', '通讯津贴', '午餐补助']",E-CAR,150-500人,"['科技园', '南山医院', '南头']",设计,数据分析,大专,移动互联网,2518314,弹性工作、晋升空间、餐费补贴,数据科学家,"['数据分析', '数据']",20k-35k,5-10年
深圳,甲骨文,23215,"['专项奖金', '绩效奖金', '五险一金', '通讯津贴']",Oracle,2000人以上,,技术,后端开发,本科,"硬件,数据服务",2326259,发展空间大 福利待遇佳,数据库/大数据开发/售前,"['大数据', '数据库', '数据', '售前']",10k-20k,5-10年
深圳,深圳市虎瑞科技有限公司,32912,"['技能培训', '年底双薪', '股票期权', '带薪年假']",虎瑞科技,50-150人,"['科技园', '南山医院', '深圳湾']",产品/需求/项目类,产品设计/需求分析,本科,"移动互联网,硬件",2574263,在虎瑞，成为最好的自己,大数据产品经理,"['数据', '产品经理', '大数据', '产品']",20k-35k,5-10年
深圳,西艾（广州）软件开发有限公司,18671,"['绩效奖金', '五险一金', '带薪年假', '免费班车']",日立咨询中国研发中心,150-500人,,技术,后端开发,大专,"移动互联网,企业服务",2397888,大公司，规范管理，带薪年假,大数据高级开发工程师,"['大数据', '数据']",20k-30k,5-10年
深圳,广东翼卡车联网服务有限公司,16883,"['专项奖金', '绩效奖金', '通讯津贴', '午餐补助']",E-CAR,150-500人,"['科技园', '南山医院', '南头']",技术,高端技术职位,大专,移动互联网,2384334,弹性工作、人性管理、午餐补贴,大数据架构师,"['大数据', '架构师', '数据']",20k-30k,5-10年
深圳,中国惠普有限公司,36963,"['节日礼物', '技能培训', '带薪年假', '绩效奖金']",中国惠普-企业服务事业部 HP-ES,2000人以上,,技术,高端技术职位,本科,"企业服务,数据服务",2286370,六险一金，带薪年假，年度旅游，晋升空间等,大数据BA,"['大数据', '数据']",15k-30k,5-10年
深圳,顺丰科技有限公司,35996,"['技能培训', '节日礼物', '带薪年假', '岗位晋升']",顺丰科技有限公司,500-2000人,"['南油', '后海', '科技园']",技术,后端开发,本科,"移动互联网,电子商务",990635,弹性工作制 年底多薪 发展好,大数据平台研发工程师,"['平台', '大数据', '数据']",15k-30k,5-10年
深圳,深圳市核聚创新科技有限公司,67677,"['技能培训', '节日礼物', '绩效奖金', '岗位晋升']",深圳市海数互联科技有限公司,50-150人,"['科技园', '大冲', '白石洲']",技术,数据开发,本科,移动互联网,1333302,浓厚的技术氛围、活跃的团队、福利待遇从优,大数据建模和挖掘分析师,"['分析师', '大数据', '数据挖掘', '数据', '建模']",15k-30k,5-10年
深圳,武汉佰钧成技术有限责任公司,16831,"['带薪年假', '计算机软件', '管理规范', '定期体检']",武汉佰钧成技术有限公司,2000人以上,,产品/需求/项目类,产品设计/需求分析,大专,"移动互联网,分类信息",2576612,项目奖金 六险一金 节假法定日,BA 需求分析师,"['产品经理', '需求分析', '分析师']",20k-24k,5-10年
深圳,深圳市理奥网络技术有限公司,34600,"['世界500强', '每周运动', '五险一金', '双休']",LEOMASTER,50-150人,"['科技园', '大冲']",技术,后端开发,本科,移动互联网,1627887,13薪+两月绩效+年终奖 期权股票不封顶,数据平台开发工程师,"['平台', '数据']",25k-38k,5-10年
深圳,华为技术有限公司,3060,"['技能培训', '节日礼物', '股票期权', '绩效奖金']",华为技术有限公司,2000人以上,,技术,运维安全,本科,"移动互联网,企业服务",2372462,大平台,高级情报分析师,"['分析师', '网络']",15k-30k,5-10年
深圳,杰为软件系统（深圳）有限公司,21565,"['绩效奖金', '五险一金', '节日礼物', '定期体检']",杰为软件,150-500人,"['科技园', '大冲', '深圳湾']",技术,软件开发,大专,"移动互联网,企业服务",2541116,周末双休，入职购买五险一金,BA(需求分析师),"['企业软件', '分析师', '需求分析']",16k-20k,5-10年
深圳,深圳雁联计算系统有限公司,88708,"['技能培训', '专项奖金', '带薪年假', '岗位晋升']",雁联计算,500-2000人,"['车公庙', '下沙']",技术,数据开发,本科,"金融,信息安全",2380892,"金融IT,纯技术,银行项目",数据建模师,"['数据挖掘', '数据', '建模']",12k-20k,5-10年
深圳,深圳市方直科技股份有限公司,41851,"['技能培训', '年底双薪', '节日礼物', '绩效奖金']",方直科技,150-500人,"['科技园', '科技园', '深圳湾']",技术,高端技术职位,本科,教育,1423787,上市公司 股权激励,系统分析师,"['分析师', '系统']",18k-27k,5-10年
深圳,深圳前海达飞金融服务有限公司,35539,"['年底双薪', '节日礼物', '技能培训', '年度旅游']",达飞金融,2000人以上,"['莲花二村', '岗厦', '莲花三村']",技术,DBA,本科,金融,1438367,发展前景好 福利好 六险一金 年假多,数据仓库,"['数据仓库', '数据']",15k-25k,5-10年
深圳,保千里视像科技集团,72616,"['节日礼物', '年底双薪', '员工关怀', '岗位晋升']",保千里,2000人以上,"['南油', '海王大厦', '后海']",产品,产品经理,大专,硬件,1988062,上市公司 互联网+智能硬件 新媒体,需求分析师,"['分析师', '需求分析']",20k-30k,5-10年
深圳,深圳市中北明夷科技有限公司,28417,"['年轻坚持梦想', '五险一金', '带薪年假', '弹性工作']",兔展RabbitPre,150-500人,"['科技园', '深圳湾', '南山医院']",技术,高端技术职位,本科,移动互联网,2278926,高薪期权、扁平化管理、弹性工作时间,大数据架构师,"['大数据', '架构师', '数据']",30k-60k,5-10年
深圳,印孚瑟斯技术（中国）有限公司,44875,"['节日礼物', '技能培训', '免费班车', '岗位晋升']",印孚瑟斯,2000人以上,"['坂田', '万科城']",技术,高端技术职位,大专,移动互联网,2530025,500强外企 薪资福利好 专业性强 稳定,（大数据）系统架构师SA,"['大数据', '架构师', '数据', '系统']",25k-50k,5-10年
深圳,西艾（广州）软件开发有限公司,18671,"['绩效奖金', '五险一金', '带薪年假', '免费班车']",日立咨询中国研发中心,150-500人,"['坂田', '万科城']",技术,后端开发,大专,"移动互联网,企业服务",1724947,云、大数据项目 薪资福利好,高级系统分析师,"['分析师', '系统']",20k-30k,5-10年
深圳,华为技术有限公司,3060,"['技能培训', '节日礼物', '股票期权', '绩效奖金']",华为技术有限公司,2000人以上,,开发/测试/运维类,运维安全,本科,"移动互联网,企业服务",2573388,高薪~期权~,安全数据分析专家,"['专家', '安全', '网络安全', '病毒分析', '数据分析', '数据']",50k-100k,5-10年
深圳,武汉佰钧成技术有限责任公司,16831,"['带薪年假', '计算机软件', '管理规范', '定期体检']",武汉佰钧成技术有限公司,2000人以上,,技术,高端技术职位,不限,"移动互联网,分类信息",2034049,五险一金加商保,大数据开发工程师,"['大数据', '数据库', '数据']",18k-27k,5-10年
深圳,深圳市虎瑞科技有限公司,32912,"['技能培训', '年底双薪', '股票期权', '带薪年假']",虎瑞科技,50-150人,,技术,高端技术职位,本科,"移动互联网,硬件",2346069,期权 带薪年假 弹性工作,大数据架构师,"['大数据', '架构师', '数据']",25k-30k,5-10年
深圳,深圳市房多多网络科技有限公司,622,"['节日礼物', '带薪年假', '扁平管理', '美女多']",房多多,2000人以上,"['科技园', '科技园', '南头']",技术,后端开发,本科,"移动互联网,O2O",2143004,"大数据,房源中心,客源中心",数据仓库工程师,"['数据仓库', '后端开发', '数据']",15k-30k,5-10年
深圳,北京中方信富投资管理咨询有限公司深圳分公司,115024,"['绩效奖金', '带薪年假', '专项奖金', '股票期权']",北京中方信富投资管理咨询有限公司深圳分公司,50-150人,"['科技园', '科技园', '大冲']",技术,高端技术职位,本科,金融,1995981,五险一金，周末双休，带薪年假，节日礼物,证券行业分析师,"['分析师', '证券']",10k-15k,5-10年
深圳,深圳前海信息技术有限公司,54269,"['带薪年假', '年度旅游', '五险一金', '定期体检']",前海信息,50-150人,,技术,高端技术职位,本科,数据服务,2397774,年终奖，双休、下午茶，旅游，技术海归,数据仓库架构师,"['数据仓库', '架构师', '数据']",18k-30k,5-10年
深圳,武汉佰钧成技术有限责任公司,52768,"['带薪年假', '管理规范', '五险一金', '商业保险']",佰钧成技术,2000人以上,,技术,高端技术职位,大专,"企业服务,金融",1718741,五险一金 双休 项目奖金 月度奖 旅游 年假,需求分析师BA,"['分析师', '需求分析']",22k-28k,5-10年
深圳,金蝶软件（中国）有限公司,6566,"['年底双薪', '节日礼物', '技能培训', '岗位晋升']",金蝶,2000人以上,"['科技园', '深圳湾', '白石洲']",产品,产品经理,本科,"移动互联网,电子商务",463872,上市公司、前瞻性领域、广阔自由的发展空间,大数据工程师,"['大数据', '数据']",15k-25k,5-10年
