,电影名称,电影网址链接,电影迅雷下载链接
1255,2012年惊悚动作《黑暗的真相》720p.BD中英双字幕",https://www.dy2018.com//html/gndy/dyzz/20130617/42522.html,ftp://dygod1:dygod1@d139.dygod.org:9014/[电影天堂www.dy2018.net].黑暗的真相.BD.720p.中英双字幕.rmvb
1256,2013年惊悚《影子人/夺命鬼影》720p.BD中英双字幕",https://www.dy2018.com//html/gndy/dyzz/20130617/42523.html,ftp://dygod1:dygod1@d245.dygod.org:6007/[电影天堂www.dy2018.net].影子人.BD.720p.中英双字幕.rmvb
1257,2012年剧情爱情《通往仙境》720p.BD中英双字幕",https://www.dy2018.com//html/gndy/dyzz/20130616/42514.html,ftp://dygod1:dygod1@d070.dygod.org:1074/[电影天堂-www.dy2018.net].通往仙境.BD.720p.中英双字幕.rmvb
1258,2013年惊悚《神秘小镇/谜/解密》720p.BD中英双字幕",https://www.dy2018.com//html/gndy/dyzz/20130615/42508.html,ftp://dygod1:dygod1@d139.dygod.org:9013/[电影天堂www.dy2018.net].神秘小镇.BD.720p.中英双字幕.rmvb
1259,2012年获奖剧情《甜?秘密/梦十七》720p.BD国语中字",https://www.dy2018.com//html/gndy/dyzz/20130615/42509.html,ftp://dygod1:dygod1@d079.dygod.org:9083/[电影天堂-www.dy2018.net].甜?秘密.BD.720p.国语中字.rmvb
1260,奥斯卡2013年最佳外语片提名《智利说不》720p.BD中英双字幕",https://www.dy2018.com//html/gndy/dyzz/20130614/42502.html,ftp://dygod1:dygod1@d245.dygod.org:6006/[电影天堂www.dy2018.net].智利说不.BD.720p.中英双字幕.rmvb
1261,2013年惊悚《危情911/绝命连线》720p.BD中英双字幕",https://www.dy2018.com//html/gndy/dyzz/20130614/42503.html,ftp://dygod1:dygod1@d079.dygod.org:9082/[电影天堂-www.dy2018.net].危情911.BD.720p.中英双字幕.rmvb
1262,2013年惊悚动作《幻影计划》720p.BD中英双字幕",https://www.dy2018.com//html/gndy/dyzz/20130613/42496.html,ftp://dygod1:dygod1@d079.dygod.org:9081/[电影天堂-www.dy2018.net].幻影计划.BD.720p.中英双字幕.rmvb
1263,2013年传记剧情《杀死林肯》720p.BD中英双字幕",https://www.dy2018.com//html/gndy/dyzz/20130613/42495.html,ftp://dygod1:dygod1@d070.dygod.org:1073/[电影天堂-www.dy2018.net].杀死林肯.BD.720p.中英双字幕.rmvb
1264,2012年喜剧《命中雷霆》720p.BD中英双字幕",https://www.dy2018.com//html/gndy/dyzz/20130610/42476.html,ftp://dygod1:dygod1@d245.dygod.org:6004/[电影天堂www.dy2018.net].命中雷霆.BD.720p.中英双字幕.rmvb
1265,2012年惊悚《入侵者/侵略者》720p.BD中字",https://www.dy2018.com//html/gndy/dyzz/20130610/42477.html,ftp://dygod1:dygod1@d079.dygod.org:9079/[电影天堂-www.dy2018.net].入侵者.BD.720p.中文字幕.rmvb
1266,2013年悬疑《钢琴木马》1024x576.HD国语中字",https://www.dy2018.com//html/gndy/dyzz/20130610/42478.html,ftp://dygod1:dygod1@d023.dydytt.com:8005/[电影天堂www.dy2018.net].钢琴木马.BD.1024x576.国语中字.rmvb
1267,2013年余男主演《亲爱》720p.HD国语中字",https://www.dy2018.com//html/gndy/dyzz/20130610/42479.html,ftp://dygod1:dygod1@d024.dydytt.com:8005/[电影天堂www.dy2018.net].亲爱.HD.720p.国语中字.rmvb
1268,2012年杜兰特出演喜剧《雷霆危机》1024x576.BD中字",https://www.dy2018.com//html/gndy/dyzz/20130608/42456.html,ftp://dygod1:dygod1@d070.dygod.org:1072/[电影天堂-www.dy2018.net].雷霆危机.BD.1024x576.中文字幕.rmvb
1269,2013年悬疑惊悚《斯托克/欲谋》720p.BD中英双字幕",https://www.dy2018.com//html/gndy/dyzz/20130608/42459.html,ftp://dygod1:dygod1@d079.dygod.org:9078/[电影天堂-www.dy2018.net].斯托克.BD.720p.中英双字幕.rmvb
1270,2012年记录片《BBC：植物之歌》720p.BD中英双字幕",https://www.dy2018.com//html/gndy/dyzz/20130606/42440.html,ftp://dygod1:dygod1@d024.dydytt.com:8004/[电影天堂www.dy2018.net].BBC：植物之歌(第一集).BD.720p.中英双字幕.mkv
1271,2013年获奖剧情《逆流的色彩》720p.BD中英双字幕",https://www.dy2018.com//html/gndy/dyzz/20130606/42441.html,ftp://dygod1:dygod1@d079.dygod.org:9076/[电影天堂-www.dy2018.net].逆流的色彩.BD.1280x720.中英双字幕.rmvb
1272,2013年喜剧《大尾鲈鳗/大尾流氓》720p.BD中字",https://www.dy2018.com//html/gndy/dyzz/20130604/42427.html,ftp://dygod1:dygod1@d079.dygod.org:9075/[电影天堂-www.dy2018.net].大尾鲈鳗.BD.720p.中文字幕.rmvb
1273,2013年恐怖《最后一次驱魔2》720p.BD中英双字幕",https://www.dy2018.com//html/gndy/dyzz/20130604/42428.html,ftp://dygod1:dygod1@d024.dydytt.com:8003/[电影天堂www.dy2018.net].最后一次驱魔2.BD.1280x720.中英双字幕.rmvb
1274,2013年奇幻动作《巨人捕手杰克》720p.BD中英双字幕",https://www.dy2018.com//html/gndy/dyzz/20130603/42410.html,ftp://dygod1:dygod1@d079.dygod.org:9074/[电影天堂-www.dy2018.net].巨人捕手杰克.BD.1280x720.中英双字幕.rmvb
1275,2013年喜剧《石器时代之百万大侦探》720p.HD国语中字",https://www.dy2018.com//html/gndy/dyzz/20130603/42411.html,ftp://dygod1:dygod1@d023.dydytt.com:8003/[电影天堂www.dy2018.net].石器时代之百万大侦探.HD.1280x720.国语中字.rmvb
1276,2013年新海诚最新力作《言语之庭》720p.BD中字",https://www.dy2018.com//html/gndy/dyzz/20130603/42412.html,ftp://dygod1:dygod1@d070.dygod.org:1069/[电影天堂-www.dy2018.net].言语之庭.BD.1280x720.中文字幕.rmvb
1277,2012年惊悚恐怖《恶之教典》1024x576.BD中字",https://www.dy2018.com//html/gndy/dyzz/20130601/42378.html,ftp://dygod1:dygod1@d023.dydytt.com:8002/[电影天堂www.dy2018.net].恶之教典.BD.1024x576.中文字幕.rmvb
1278,2013年动作/9.2高分《千面谍I/无相劫》720p.BD中英双字幕",https://www.dy2018.com//html/gndy/dyzz/20130601/42381.html,ftp://dygod1:dygod1@d024.dydytt.com:8002/[电影天堂www.dy2018.net].千面谍I.BD.1280x720.中英双字幕.rmvb
1279,2012年剧情《小星星/待绽蔷薇》720p.BD中英双字幕",https://www.dy2018.com//html/gndy/dyzz/20130601/42382.html,ftp://dygod1:dygod1@d051.dydytt.com:8004/[电影天堂www.dy2018.net].待绽蔷薇.BD.1280x720.中英双字幕.rmvb
1280,2012年传记历史《总统别恋》720p.BD中英双字幕",https://www.dy2018.com//html/gndy/dyzz/20130530/42368.html,ftp://dygod1:dygod1@d079.dygod.org:9072/[电影天堂-www.dy2018.net].总统别恋.BD.1280x720.中英双字幕.rmvb
1281,2012年幻想剧情《梦魇之旅》720p.BD中英双字幕",https://www.dy2018.com//html/gndy/dyzz/20130530/42367.html,ftp://dygod1:dygod1@d070.dygod.org:1068/[电影天堂-www.dy2018.net].梦魇之旅.BD.1280x720.中英双字幕.rmvb
1282,2013年惊悚动作《绝命密码站》720p.BD中英双字幕",https://www.dy2018.com//html/gndy/dyzz/20130530/42369.html,ftp://dygod1:dygod1@d051.dydytt.com:8003/[电影天堂www.dy2018.net].绝命密码站.BD.1280x720.中英双字幕.rmvb
1283,2013年动作《欢迎来到庞奇》720p.BD中英双字幕",https://www.dy2018.com//html/gndy/dyzz/20130528/42350.html,ftp://dygod2:dygod2@d051.dydytt.com:8001/[电影天堂www.dy2018.net].欢迎来到庞奇.BD.1280x720.中英双字幕.rmvb
1284,2013年惊悚恐怖《人间蒸发/瘟泉》720p.HD国语中字",https://www.dy2018.com//html/gndy/dyzz/20130526/42338.html,ftp://dygod1:dygod1@d070.dygod.org:1066/[电影天堂-www.dy2018.net].人间蒸发.HD.1280x720.国语中字.rmvb
1285,2012年史泰龙动作《爆头/重弹头》720p.BD中英双字幕",https://www.dy2018.com//html/gndy/dyzz/20130526/42339.html,ftp://dygod1:dygod1@d079.dygod.org:9069/[电影天堂-www.dy2018.net].爆头.BD.720p.中英双字幕.rmvb
1286,2013年古装动作《忠烈杨家将》720p.BD国粤双语中字",https://www.dy2018.com//html/gndy/dyzz/20130525/42332.html,ftp://dygod1:dygod1@d070.dygod.org:1064/[电影天堂-www.dy2018.net].忠烈杨家将.BD.1280x720.国粤双语中字.mkv
1287,2013年动作《虎胆龙威5(加长版)》720p.BD中英双字幕",https://www.dy2018.com//html/gndy/dyzz/20130524/42327.html,ftp://dygod1:dygod1@d079.dygod.org:9067/[电影天堂-www.dy2018.net].虎胆龙威5.BD.720p.中英双字幕.rmvb
1288,宋佳/黄觉2013年剧情《萧红》1024x576.HD国语中字",https://www.dy2018.com//html/gndy/dyzz/20130524/42326.html,ftp://dygod1:dygod1@d070.dygod.org:1063/[电影天堂-www.dy2018.net].萧红.HD.1024x576.国语中字.rmvb
1289,2013年恐怖喜剧《温暖的尸体》720p.BD中英双字幕",https://www.dy2018.com//html/gndy/dyzz/20130522/42312.html,ftp://dygod1:dygod1@d070.dygod.org:1061/[电影天堂-www.dy2018.net].温暖的尸体.BD.1280x720.中英双字幕.rmvb
1290,2013年恐怖《德州电锯杀人狂》720p.BD中英双字幕",https://www.dy2018.com//html/gndy/dyzz/20130522/42313.html,ftp://dygod1:dygod1@d079.dygod.org:9065/[电影天堂-www.dy2018.net].德州电锯杀人狂(2013版).BD.1280x720.中英双字幕.rmvb
1291,2013年郭富城/张家辉动作《同谋/A+侦探》1024x576.HD国语中字",https://www.dy2018.com//html/gndy/dyzz/20130521/42307.html,ftp://dygod1:dygod1@d079.dygod.org:9064/[电影天堂-www.dy2018.net].同谋.HD.1024x576.国语中字.rmvb
1292,2012年惊悚恐怖《真心话大冒险》720p.BD中英双字幕",https://www.dy2018.com//html/gndy/dyzz/20130520/42296.html,ftp://dygod1:dygod1@d070.dygod.org:1059/[电影天堂-www.dy2018.net].真心话大冒险.BD.1280x720.中英双字幕.rmvb
1293,林心如2013年悚悬疑《楼/鬼楼》720p.HD国语中字",https://www.dy2018.com//html/gndy/dyzz/20130520/42298.html,ftp://dygod1:dygod1@d245.dygod.org:8010/[电影天堂www.dy2018.net].鬼楼.HD.1280x720.国语中字.rmvb
1294,2012年喜剧《纠结之旅》720p.BD中英双字幕",https://www.dy2018.com//html/gndy/dyzz/20130520/42297.html,ftp://dygod1:dygod1@d079.dygod.org:9063/[电影天堂-www.dy2018.net].纠结之旅.BD.1280x720.中英双字幕.rmvb
1295,2013年动作《虎胆龙威5》1024x576.HD中英双字幕",https://www.dy2018.com//html/gndy/dyzz/20130518/42277.html,ftp://dygod1:dygod1@d079.dygod.org:9061/[电影天堂-www.dy2018.net].虎胆龙威5.HD.1024x576.中英双字幕.rmvb
1296,2013年惊悚恐怖《迷恋/情迷杀机》720p.BD中英双字幕",https://www.dy2018.com//html/gndy/dyzz/20130518/42283.html,ftp://dygod1:dygod1@d070.dygod.org:1058/[电影天堂-www.dy2018.net].迷恋.BD.1280x720.中英双字幕.rmvb
1297,2013年剧情《再爱我一次：逆爱》1024x576.HD国语中字",https://www.dy2018.com//html/gndy/dyzz/20130518/42284.html,ftp://dygod1:dygod1@d079.dygod.org:9062/[电影天堂-www.dy2018.net].再爱我一次：逆爱.HD.1024x576.国语中字.rmvb
1298,2013年恐怖喜剧《温暖的尸体》1024x576.HD中英双字幕",https://www.dy2018.com//html/gndy/dyzz/20130518/42276.html,ftp://dygod1:dygod1@d070.dygod.org:1057/[电影天堂-www.dy2018.net].温暖的尸体.HD.1024x576.中英双字幕.rmvb
1299,2013年动作喜剧《厨子戏子痞子》720p.HD国语中字",https://www.dy2018.com//html/gndy/dyzz/20130516/42266.html,ftp://dygod1:dygod1@d070.dygod.org:1056/[电影天堂-www.dy2018.net].厨子戏子痞子.HD.1280x720.国语中字.rmvb
1300,2013年动作《韩赛尔与格蕾特：女巫猎人》720p.BD中英双字幕",https://www.dy2018.com//html/gndy/dyzz/20130515/42259.html,ftp://dygod1:dygod1@d079.dygod.org:9059/[电影天堂-www.dy2018.net].韩赛尔与格蕾特：女巫猎人.BD.1280x720.中英双字幕.rmvb
1301,2013年奇幻冒险《西游降魔篇》720p.BD粤语中字",https://www.dy2018.com//html/gndy/dyzz/20130511/42224.html,ftp://dygod1:dygod1@d070.dygod.org:1050/[电影天堂-www.dy2018.net].西游降魔篇.BD.1280x720.粤语中字.rmvb
1302,2013年爱情喜剧《北京遇上西雅图》720p.HD国语中字",https://www.dy2018.com//html/gndy/dyzz/20130511/42225.html,ftp://dygod1:dygod1@d079.dygod.org:9054/[电影天堂-www.dy2018.net].北京遇上西雅图.HD.1280x720.国语中字.rmvb
1303,2012年爱情剧情《我们都是坏孩子》720p.HD国语中字",https://www.dy2018.com//html/gndy/dyzz/20130511/42230.html,ftp://dygod1:dygod1@d070.dygod.org:1052/[电影天堂-www.dy2018.net].我们都是坏孩子.HD.1280x720.国语中字.rmvb
1304,2013年多明星获奖《副作用/谜离药谎》720p.BD中英双字幕",https://www.dy2018.com//html/gndy/dyzz/20130511/42231.html,ftp://dygod1:dygod1@d079.dygod.org:9055/[电影天堂-www.dy2018.net].副作用.BD.1280x692.中英双字幕.rmvb
1305,2013年幻想《美丽生灵/魔法新世代》720p.BD中英双字幕",https://www.dy2018.com//html/gndy/dyzz/20130508/42212.html,ftp://dygod1:dygod1@d079.dygod.org:9052/[电影天堂-www.dy2018.net].美丽生灵.BD.1280x720.中英双字幕.rmvb
1306,2012年剧情家庭《亲爱的奶奶》720p.BD国语中字",https://www.dy2018.com//html/gndy/dyzz/20130507/42204.html,ftp://dygod1:dygod1@d070.dygod.org:1047/[电影天堂-www.dy2018.net].亲爱的奶奶.BD.1280x720.国语中字.rmvb
1307,2012年爱情《爱情避风港》720p.BD中英双字幕",https://www.dy2018.com//html/gndy/dyzz/20130507/42205.html,ftp://dygod1:dygod1@d079.dygod.org:9051/[电影天堂-www.dy2018.net].爱情避风港.BD.1280x720.中英双字幕.rmvb
1308,2012年最新恐怖《凌晨三点》720p.BD中字",https://www.dy2018.com//html/gndy/dyzz/20130505/42181.html,ftp://dygod1:dygod1@d070.dygod.org:1046/[电影天堂-www.dy2018.net].凌晨三点.BD.1280x720.中文字幕.rmvb
1309,郭书瑶2013年剧情运动《志气》720p.BD国语中字",https://www.dy2018.com//html/gndy/dyzz/20130505/42185.html,ftp://dygod1:dygod1@d079.dygod.org:9050/[电影天堂-www.dy2018.net].志气.BD.1280x720.国语中字.rmvb
1310,杰森?斯坦森2013年动作《帕克/轰天复仇》720p.BD中英双字幕",https://www.dy2018.com//html/gndy/dyzz/20130504/42168.html,ftp://dygod1:dygod1@d079.dygod.org:9049/[电影天堂-www.dy2018.net].帕克.BD.1280x720.中英双字幕.rmvb
1311,2013年恐怖动作《邪恶女巫》720p.BD中英双字幕",https://www.dy2018.com//html/gndy/dyzz/20130504/42169.html,ftp://dygod1:dygod1@d070.dygod.org:1045/[电影天堂-www.dy2018.net].邪恶女巫.BD.1280x720.中英双字幕.rmvb
1312,2013年惊悚动作《爪哇盗火线》720p.BD中英双字幕",https://www.dy2018.com//html/gndy/dyzz/20130503/42158.html,ftp://dygod1:dygod1@d079.dygod.org:9048/[电影天堂-www.dy2018.net].爪哇盗火线.BD.1280x720.中英双字幕.rmvb
1313,2013年惊悚动作《华沙间谍》720p.BD中英双字幕",https://www.dy2018.com//html/gndy/dyzz/20130503/42154.html,ftp://dygod1:dygod1@d070.dygod.org:1044/[电影天堂-www.dy2018.net].华沙间谍.part1.BD.1280x720.中英双字幕.rmvb
1314,孙艺珍2012年最新《摩天楼/火海108》720p.BD中字",https://www.dy2018.com//html/gndy/dyzz/20130503/42149.html,ftp://dygod1:dygod1@d079.dygod.org:9047/[电影天堂-www.dy2018.net].摩天楼.BD.1280x720.中文字幕.rmvb
1315,2013年传记动作《一代宗师》720p.BD国粤双语中字",https://www.dy2018.com//html/gndy/dyzz/20130501/42133.html,ftp://dygod1:dygod1@d079.dygod.org:9046/[电影天堂-www.dy2018.net].一代宗师.BD.1280x720.国粤双语中字.mkv
1316,施瓦辛格2013年动作《背水一战》720p.BD中英双字幕",https://www.dy2018.com//html/gndy/dyzz/20130501/42134.html,ftp://dygod1:dygod1@d070.dygod.org:1043/[电影天堂-www.dy2018.net].背水一战.BD.1280x720.中英双字幕.rmvb
1317,2013年爱情喜剧《暗恋99天》720p.BD国粤双语中字",https://www.dy2018.com//html/gndy/dyzz/20130429/42123.html,ftp://dygod1:dygod1@d070.dygod.org:1042/[电影天堂-www.dy2018.net].暗恋99天.BD.1280x720.国粤双语中字.mkv
1318,2013年恐怖《妈妈/尸人保姆/母侵》720p.BD中英双字幕",https://www.dy2018.com//html/gndy/dyzz/20130425/42094.html,ftp://dygod1:dygod1@d070.dygod.org:1040/[电影天堂-www.dy2018.net].妈妈.BD.1280x688.中英双字幕.rmvb
1319,陈妍希/陈意涵2013年古装《花漾》720p.BD国语中字",https://www.dy2018.com//html/gndy/dyzz/20130425/42095.html,ftp://dygod1:dygod1@d079.dygod.org:9043/[电影天堂-www.dy2018.net].花漾.BD.1280x720.国语中字.rmvb
1320,2013年恐怖喜剧《鬼屋大电影》720p.BD中英双字幕",https://www.dy2018.com//html/gndy/dyzz/20130424/42090.html,ftp://dygod1:dygod1@d070.dygod.org:1039/[电影天堂-www.dy2018.net].鬼屋大电影.BD.1280x692.中英双字幕.rmvb
1321,2012年喜剧《酒醒时分》720p.BD中英双字幕",https://www.dy2018.com//html/gndy/dyzz/20130424/42091.html,ftp://dygod1:dygod1@d079.dygod.org:9042/[电影天堂-www.dy2018.net].酒醒时分.BD.1280x688.中英双字幕.rmvb
1322,2012年喜剧《伙计们，请起立》720p.BD中英双字幕",https://www.dy2018.com//html/gndy/dyzz/20130422/42078.html,ftp://dygod1:dygod1@d070.dygod.org:1037/[电影天堂-www.dy2018.net].伙计们，请起立.BD.1280x720.中英双字幕.rmvb
1323,汤姆?汉克斯2012年科幻《云图》720p.BD中英双字幕",https://www.dy2018.com//html/gndy/dyzz/20130422/42079.html,ftp://dygod1:dygod1@d079.dygod.org:9040/[电影天堂-www.dy2018.net].云图.BD.1280x720.中英双字幕.rmvb
1324,2013年科幻动画《钢铁侠：纳米魔崛起》720p.BD中英双字幕",https://www.dy2018.com//html/gndy/dyzz/20130420/42061.html,ftp://dygod1:dygod1@d070.dygod.org:1035/[电影天堂-www.dy2018.net].钢铁侠：纳米魔崛起.BD.1280x720.中英双字幕.rmvb
1325,2013年喜剧九把刀编剧《变身超人》720p.BD国语中字",https://www.dy2018.com//html/gndy/dyzz/20130420/42062.html,ftp://dygod1:dygod1@d079.dygod.org:9038/[电影天堂-www.dy2018.net].变身超人.BD.1280x720.国语中字.rmvb
1326,2012年幻想爱情《狼族少年》720p.BD中字",https://www.dy2018.com//html/gndy/dyzz/20130419/42052.html,ftp://dygod1:dygod1@d070.dygod.org:1034/[电影天堂-www.dy2018.net].狼族少年.720p.BD中文字幕.rmvb
1327,汤姆?克鲁斯2012年动作《侠探杰克》720p.BD中英双字幕",https://www.dy2018.com//html/gndy/dyzz/20130419/42053.html,ftp://dygod1:dygod1@d079.dygod.org:9037/[电影天堂-www.dy2018.net]侠探杰克.BD.1280x720.中英双字幕.rmvb
1328,2012年喜剧《亚子的秘密/甜蜜小天使》720p.BD中字",https://www.dy2018.com//html/gndy/dyzz/20130418/42046.html,ftp://dygod1:dygod1@d070.dygod.org:1033/[电影天堂-www.dy2018.net].亚子的秘密.BD.1280x720.中文字幕.rmvb
1329,2013年惊悚《破碎之城/惊爆危城》720p.BD中英双字幕",https://www.dy2018.com//html/gndy/dyzz/20130418/42047.html,ftp://dygod1:dygod1@d079.dygod.org:9036/[电影天堂-www.dy2018.net].破碎之城.BD.1280x720.中英双字幕.rmvb
1330,2012年动画恐怖《阿修罗》720p.BD中字",https://www.dy2018.com//html/gndy/dyzz/20130415/42023.html,ftp://dygod1:dygod1@d139.dygod.org:9009/[电影天堂www.dy2018.net].阿修罗.BD.1280x692.中文字幕.rmvb
1331,2012年喜剧《家长指导/PG老爷指引》720p.BD中英双字幕",https://www.dy2018.com//html/gndy/dyzz/20130415/42022.html,ftp://dygod1:dygod1@d070.dygod.org:1030/[电影天堂-www.dy2018.net].家长指导.BD.1280x692.中英双字幕.rmvb
