USERID,ORDERDATE,ORDERID,AMOUNTINFO
123944,2016-02-16,4197251124,3599
158043,2016-02-16,3768064472,3399
161340,2016-02-16,4181782521,3386
72975,2016-02-16,4191673370,3344
51322,2016-02-16,4193480290,2999
110327,2016-02-16,4202818916,2999
148644,2016-02-16,3536999440,2999
57742,2016-02-16,4197746962,2999
161586,2016-02-16,4198183677,2749
159203,2016-02-16,4192533984,2699
160627,2016-02-16,4200314990,2599
83525,2016-02-16,4191384945,2599
140229,2016-02-16,4202810858,2598
81480,2016-02-16,4200242089,2586
157763,2016-02-16,4196592678,2499
105817,2016-02-16,3655347064,2499
57303,2016-02-16,4144614314,2499
121276,2016-02-16,4130098532,2488
54294,2016-02-16,4177993977,2366
151477,2016-02-16,3557274089,2344
153154,2016-02-16,4193056967,2299
74575,2016-02-16,4155389676,2299
128172,2016-02-16,4187121093,2299
112922,2016-02-16,4197180567,2286
63641,2016-02-16,4197852581,2199
52541,2016-02-16,4193986889,2199
56524,2016-02-16,4199059556,2199
121144,2016-02-16,3674440932,2099
144979,2016-02-16,4199047163,2099
142355,2016-02-16,4202710158,2099
128251,2016-02-16,4196412791,2088
90394,2016-02-16,4199860821,1899
157834,2016-02-16,4193077882,1888
78354,2016-02-16,4192544949,1788
156679,2016-02-16,4191402795,1769
63243,2016-02-16,4197771623,1699
102573,2016-02-16,3936106079,1499
69379,2016-02-16,4195840310,1499
98284,2016-02-16,4202636888,1299
155978,2016-02-16,4197645039,1288
70941,2016-02-16,4195749598,1288
143524,2016-02-16,4193179731,1265
91431,2016-02-16,4195848968,1199
160870,2016-02-16,4195577418,1199
55401,2016-02-16,4200777207,999
57988,2016-02-16,4195334485,999
84381,2016-02-16,4202376665,939
135237,2016-02-16,3375487043,899
132875,2016-02-16,4198237219,790
144358,2016-02-16,4171602559,599
128802,2016-02-16,4192766910,599
107467,2016-02-16,4140899203,548
101382,2016-02-16,4139699591,545
121877,2016-02-16,4200273320,488
94174,2016-02-16,4072218483,439
59466,2016-02-16,3643264227,429
148400,2016-02-16,4190923658,399
99500,2016-02-16,3527852452,399
97947,2016-02-16,4192297342,399
130513,2016-02-16,4171923683,399
160939,2016-02-16,4159035353,398
94003,2016-02-16,4178113094,368
114855,2016-02-16,4194482292,359
118603,2016-02-16,4200424224,349
72530,2016-02-16,4201994887,299
78352,2016-02-16,4193473669,299
91512,2016-02-16,4127907462,299
84202,2016-02-16,3987361279,299
100353,2016-02-16,4079993980,259
110829,2016-02-16,4193965107,256
143254,2016-02-16,3024780723,229
110027,2016-02-16,4193148747,199
164867,2016-02-16,4194798031,199
105797,2016-02-16,4035810761,199
135059,2016-02-16,4193872006,189
133998,2016-02-16,4196052484,189
96918,2016-02-16,3672474679,179
100798,2016-02-16,4175273727,158
56031,2016-02-16,4190169848,149
58804,2016-02-16,4193443095,149
133621,2016-02-16,4104180940,149
55510,2016-02-16,4194678247,145
113984,2016-02-16,4193009158,139
82705,2016-02-16,4195483537,135
141625,2016-02-16,3670792436,135
69045,2016-02-16,4194513480,135
100837,2016-02-16,3518316028,128
128845,2016-02-16,4101203403,128
55764,2016-02-16,4190930853,126
102073,2016-02-16,4195906168,119
84994,2016-02-16,3653912994,118
118245,2016-02-16,4195958435,106
69337,2016-02-16,4200560262,99.9
70774,2016-02-16,4202408840,99.9
116088,2016-02-16,4197081699,99
148540,2016-02-16,4190786909,99
64312,2016-02-16,4202861913,99
98012,2016-02-16,4196927568,99
70231,2016-02-16,3876266710,99
130893,2016-02-16,4194723201,99
106194,2016-02-16,4191717794,99
138710,2016-02-16,4191927516,99
80480,2016-02-16,4192823307,89.9
114396,2016-02-16,4037012704,89
63809,2016-02-16,4191673128,89
106762,2016-02-16,4171854485,85
144639,2016-02-16,4160662467,79.9
85939,2016-02-16,4197449582,79
138698,2016-02-16,4196748152,79
155903,2016-02-16,4200393613,79
149129,2016-02-16,4200392293,79
146999,2016-02-16,3730315734,78
123731,2016-02-16,4202312837,78
140934,2016-02-16,4199727038,78
139546,2016-02-16,3853762159,69
158060,2016-02-16,3803090828,69
159694,2016-02-16,4189228109,69
107747,2016-02-16,4200317842,69
121214,2016-02-16,4190593687,69
133660,2016-02-16,4201527688,69
148753,2016-02-16,4199196183,61.9
146505,2016-02-16,4119013163,59.9
165016,2016-02-16,4191246035,59
133232,2016-02-16,4195735260,59
62475,2016-02-16,4130524785,59
143734,2016-02-16,3674434099,59
58727,2016-02-16,4177624931,55
109980,2016-02-16,4193864002,52
112535,2016-02-16,4153725482,51
94259,2016-02-16,4171446668,49.9
150929,2016-02-16,4002018343,49
113781,2016-02-16,4171204770,49
160719,2016-02-16,4198955993,49
111669,2016-02-16,4191899694,49
85048,2016-02-16,4192209162,48
54303,2016-02-16,4191881573,46.6
112284,2016-02-16,4181793160,39.5
61597,2016-02-16,4192574328,39
52978,2016-02-16,4144126359,38
139257,2016-02-16,4201544162,38
147437,2016-02-16,4195240941,36
54379,2016-02-16,4082875072,35.9
54578,2016-02-16,4198056520,35
54466,2016-02-16,4098927669,32.9
135297,2016-02-16,4191034201,31.9
134991,2016-02-16,4191409427,31.9
69246,2016-02-16,4198153523,29.9
64366,2016-02-16,4199940867,29.9
143579,2016-02-16,3997534013,29.9
129090,2016-02-16,4194096883,29
75666,2016-02-16,4192301509,29
147800,2016-02-16,4202060867,29
111121,2016-02-16,4201366737,29
79833,2016-02-16,3747019681,29
65086,2016-02-16,4185586607,29
131990,2016-02-16,4100649133,29
83397,2016-02-16,3981221664,22
125193,2016-02-16,4190355792,21.9
155692,2016-02-16,4191836961,19.9
138309,2016-02-16,4191384154,19.9
132831,2016-02-16,4191798468,19.9
121896,2016-02-16,3995257426,19
126114,2016-02-16,4191857146,19
77357,2016-02-16,4191275139,18.9
150679,2016-02-16,4202638936,17.9
59465,2016-02-16,4146664941,16.9
89865,2016-02-16,4197093467,15.5
61280,2016-02-16,4135529697,15.2
61198,2016-02-16,4193899570,15
117091,2016-02-16,4074208631,14.9
94736,2016-02-16,4104978304,14.8
105171,2016-02-16,4109434066,14
161341,2016-02-16,4196460362,14
53811,2016-02-16,4125465284,14
162074,2016-02-16,4078323992,14
120435,2016-02-16,4116180333,14
122107,2016-02-16,4103307066,13.9
137767,2016-02-16,4080081122,13.9
146764,2016-02-16,4173135404,13.9
80198,2016-02-16,3554367600,13.2
159805,2016-02-16,4020131940,13
53794,2016-02-16,4199597802,12.9
125583,2016-02-16,4112416430,12.9
114229,2016-02-16,4195370761,11.9
93224,2016-02-16,4166033944,11.9
127293,2016-02-16,4143837699,11.9
52776,2016-02-16,4117192792,11.9
127245,2016-02-16,4142188383,11.9
68550,2016-02-16,4116101485,11.9
163076,2016-02-16,4181175574,11
117902,2016-02-16,4080062273,10.9
93834,2016-02-16,4195172626,10
162288,2016-02-16,4051530782,9.9
93367,2016-02-16,4171462335,9.9
127100,2016-02-16,4171462335,9.9
103142,2016-02-16,4106820243,9.9
64217,2016-02-16,4081556954,9.9
153708,2016-02-16,4194086473,9.9
103455,2016-02-16,4174057833,9.9
98265,2016-02-16,4196670973,9.9
84946,2016-02-16,4114539817,9.9
57488,2016-02-16,4117571128,9.9
114595,2016-02-16,4111566746,9.9
146588,2016-02-16,4176018708,9.9
141845,2016-02-16,4106797835,9.9
101969,2016-02-16,4187529094,9.9
111450,2016-02-16,4111162480,9.9
162875,2016-02-16,4117092910,9.9
81120,2016-02-16,4104710033,9.9
135870,2016-02-16,4156406794,9.8
64579,2016-02-16,4194373947,9
102864,2016-02-16,3982458635,9
119244,2016-02-16,4123045779,9
149644,2016-02-16,4190602242,9
84755,2016-02-16,4107267038,9
140751,2016-02-16,4104090305,8.9
67710,2016-02-16,4151167732,8.9
121020,2016-02-16,4128574372,8.9
83765,2016-02-16,4104278240,8.9
127220,2016-02-16,4108186122,8.9
67184,2016-02-16,4072423766,8.9
63553,2016-02-16,4200143215,8.9
154801,2016-02-16,4100218863,8.6
141346,2016-02-16,4084537302,8.6
57798,2016-02-16,4097371703,7.8
157412,2016-02-16,4129357357,7.8
72258,2016-02-16,4097653993,6.9
150832,2016-02-16,4110203655,6.9
79573,2016-02-16,4106849631,6.9
73308,2016-02-16,3989839568,6.8
80102,2016-02-16,4096888445,6.3
133361,2016-02-16,4136965774,6.3
83227,2016-02-16,4115824500,6.3
110834,2016-02-16,4196399923,6.3
159981,2016-02-16,3981260531,6
125518,2016-02-16,3836169073,6
146967,2016-02-16,4097511570,6
148143,2016-02-16,4172042154,5.9
94832,2016-02-16,4191803417,0.5
66448,2016-02-16,4181698768,0.5
125815,2016-02-16,4201848515,0.5
101021,2016-02-17,4199350542,4999
127800,2016-02-17,4189366470,4999
160127,2016-02-17,4200448725,4998
107138,2016-02-17,4176691815,4998
94898,2016-02-17,4187046259,4899
75733,2016-02-17,4191572775,4729
93090,2016-02-17,4195628350,3999
129923,2016-02-17,4195792063,3999
112956,2016-02-17,3847449707,3999
61322,2016-02-17,4201589930,3869
76474,2016-02-17,4011576343,3699
79440,2016-02-17,4193729156,3699
147149,2016-02-17,4191049951,3699
121553,2016-02-17,4193716352,3599
93529,2016-02-17,3910305469,3386
163992,2016-02-17,4197458580,3344
160355,2016-02-17,4201866473,3139
131150,2016-02-17,4177056217,2999
116700,2016-02-17,3996565400,2999
143908,2016-02-17,4196767433,2999
156987,2016-02-17,4202454209,2799
63884,2016-02-17,4166166496,2599
52708,2016-02-17,4144585267,2599
140185,2016-02-17,4191161641,2586
59784,2016-02-17,4190412315,2499
124841,2016-02-17,4193157353,2499
127480,2016-02-17,4195840655,2499
58999,2016-02-17,4203107479,2429
144196,2016-02-17,4202842735,2429
114982,2016-02-17,4203115862,2299
140144,2016-02-17,4190306890,2299
51625,2016-02-17,3362004421,1899
109833,2016-02-17,4194026319,1888
63695,2016-02-17,4198452491,1599
115879,2016-02-17,4195024083,1599
102241,2016-02-17,4202184120,1499
62693,2016-02-17,4196878401,1299
83970,2016-02-17,4178654017,1199
90977,2016-02-17,4190809609,1199
62733,2016-02-17,3932073320,1019
150074,2016-02-17,3675396334,988
111024,2016-02-17,3637944843,899
90718,2016-02-17,4197974482,799
141208,2016-02-17,4049181346,799
114813,2016-02-17,3996815745,739
124771,2016-02-17,4166158504,699
79006,2016-02-17,4197585328,598
116780,2016-02-17,4171499538,588
108329,2016-02-17,3651096132,529
63372,2016-02-17,4197187980,439
131294,2016-02-17,4162846850,399
153658,2016-02-17,4158451624,399
54105,2016-02-17,4162777187,399
149503,2016-02-17,4198632561,399
81658,2016-02-17,4190516989,398
110816,2016-02-17,4196600261,398
58971,2016-02-17,4005884390,359
93723,2016-02-17,4192416735,349
119141,2016-02-17,4192653640,349
120152,2016-02-17,4153512656,318
60404,2016-02-17,4196808919,308
148215,2016-02-17,4188276292,299
111162,2016-02-17,4194847798,299
72011,2016-02-17,4198398816,299
58523,2016-02-17,4181656419,299
158690,2016-02-17,4190958191,299
99456,2016-02-17,4193308730,249
81719,2016-02-17,4198175348,229
105488,2016-02-17,4197939354,219
90671,2016-02-17,4193137061,199
144314,2016-02-17,4190480162,199
148269,2016-02-17,4199388796,179
130143,2016-02-17,3990171030,178
160461,2016-02-17,4081219769,173
98965,2016-02-17,4097384164,169
84893,2016-02-17,4201218059,165
91702,2016-02-17,4153979298,165
136484,2016-02-17,4200750119,159
90703,2016-02-17,4159468408,145
102027,2016-02-17,4172115218,138
129778,2016-02-17,4173341305,128
85584,2016-02-17,4199461992,118
74209,2016-02-17,4033184573,118
96845,2016-02-17,4103108596,108
123761,2016-02-17,4202464623,99.9
92160,2016-02-17,4200152000,99.9
92693,2016-02-17,4191351465,99
73097,2016-02-17,3921118200,99
158976,2016-02-17,4200454319,99
59990,2016-02-17,4192801710,99
119922,2016-02-17,4190538906,98
92081,2016-02-17,4202435585,96
82494,2016-02-17,3524563218,89
101698,2016-02-17,4193808428,88
65886,2016-02-17,4104643011,78
90332,2016-02-17,4197966518,75
153915,2016-02-17,4200999706,69
122445,2016-02-17,3952555008,68
127109,2016-02-17,4028299376,68
164870,2016-02-17,4159790034,66
137375,2016-02-17,4195710489,59
147882,2016-02-17,4190253683,59
137116,2016-02-17,4179072954,59
135797,2016-02-17,4190532411,59
79406,2016-02-17,4176422572,59
81987,2016-02-17,4148846830,58
120511,2016-02-17,4199243644,54.5
70876,2016-02-17,4202988478,50
160943,2016-02-17,4197512173,49
164294,2016-02-17,3943534488,49
107996,2016-02-17,3022476423,49
98801,2016-02-17,3660910151,49
88624,2016-02-17,4191067815,49
95586,2016-02-17,4127368884,47.9
151368,2016-02-17,4196943487,44.9
100763,2016-02-17,4017561152,44.9
82736,2016-02-17,4190327864,39.9
123099,2016-02-17,4180123672,39
143123,2016-02-17,4104316325,39
161226,2016-02-17,4184506719,36
52982,2016-02-17,3986082161,35.9
59016,2016-02-17,4202290174,35
100673,2016-02-17,4182997450,34
155819,2016-02-17,4141547302,33.9
139028,2016-02-17,4191197714,29
159557,2016-02-17,4022185730,29
91653,2016-02-17,4200692670,28
64334,2016-02-17,4128556595,27.9
111266,2016-02-17,4117035279,27
163833,2016-02-17,3981105655,25
105033,2016-02-17,4192484414,21.9
78172,2016-02-17,4191775303,21.9
56941,2016-02-17,4189333891,21.9
65510,2016-02-17,4202262276,19.9
99927,2016-02-17,4198373256,19.9
93095,2016-02-17,4171703685,19.9
124074,2016-02-17,4190747355,19
82051,2016-02-17,4190359183,18.9
162213,2016-02-17,4192424035,16
56267,2016-02-17,4192178336,15.6
66433,2016-02-17,3983037915,15.2
152971,2016-02-17,4119011487,15
157780,2016-02-17,4106989503,15
61256,2016-02-17,4201505405,14.9
80829,2016-02-17,4168775112,14.3
51914,2016-02-17,4109260837,13.9
137790,2016-02-17,4175549085,13.9
102630,2016-02-17,4104876872,13.9
111571,2016-02-17,4003158988,13.9
127534,2016-02-17,4116903108,12.9
105176,2016-02-17,4097128785,12
145049,2016-02-17,3980166442,12
114321,2016-02-17,4136080788,12
83021,2016-02-17,4075298145,11.9
64071,2016-02-17,4195671906,11.9
85891,2016-02-17,3983238717,11.9
128064,2016-02-17,4190777971,11.9
127553,2016-02-17,4178278496,11.2
95752,2016-02-17,3988884305,10.9
114354,2016-02-17,4178660996,10.9
127715,2016-02-17,4117153851,10.9
162364,2016-02-17,4201301889,9.9
144750,2016-02-17,4177313339,9.9
100175,2016-02-17,4195639959,9.9
163038,2016-02-17,4179286844,9.9
60996,2016-02-17,3980757711,9.9
154590,2016-02-17,4156532816,9.9
120447,2016-02-17,4109885255,9.9
151038,2016-02-17,4148078264,9.9
76799,2016-02-17,4117060328,9.9
108675,2016-02-17,4104148845,9.9
84276,2016-02-17,4110764168,9.9
118285,2016-02-17,4195676592,9.9
94776,2016-02-17,4136554139,9.9
123334,2016-02-17,4176359592,9.9
98361,2016-02-17,4126195904,9.9
128808,2016-02-17,4080119528,9.9
84756,2016-02-17,4097511552,9
61245,2016-02-17,3938103087,9
99276,2016-02-17,4191518827,9
82760,2016-02-17,4192235118,9
95168,2016-02-17,4109082058,9
74031,2016-02-17,4107749828,8.9
118557,2016-02-17,4144902335,8.9
136636,2016-02-17,4171019082,8.9
150627,2016-02-17,4084537293,8.6
112116,2016-02-17,4200254623,8.6
137791,2016-02-17,4140787764,8.6
126424,2016-02-17,4101515927,8
65698,2016-02-17,4107531881,7.9
139408,2016-02-17,4001234095,7.8
161839,2016-02-17,4079951031,7.8
157324,2016-02-17,4105500533,6.3
152473,2016-02-17,4078576779,6.3
92521,2016-02-17,4184491077,6
140016,2016-02-17,4109800900,6
54620,2016-02-17,3998002049,6
60888,2016-02-17,4107026823,6
125029,2016-02-17,4127072304,6
105425,2016-02-17,4109132150,6
143029,2016-02-17,4177712982,5.9
124228,2016-02-17,4163981009,5.9
101365,2016-02-17,4006912822,4.2
94594,2016-02-17,4193754883,3.9
78806,2016-02-17,3530572866,0.6
85221,2016-02-17,4201687503,0.5
56764,2016-02-17,4195718176,0.5
103790,2016-02-17,4194323776,0.5
161015,2016-02-17,4191411238,0.5
101128,2016-02-18,4194434429,13666
72513,2016-02-18,4192334867,7499
117371,2016-02-18,4193186548,4999
78250,2016-02-18,4175817097,4899
63454,2016-02-18,4198448125,4729
93494,2016-02-18,3767687357,4599
117743,2016-02-18,4202025122,4548
149080,2016-02-18,4201571005,4548
130630,2016-02-18,4201713624,4499
53335,2016-02-18,4184578648,4199
104369,2016-02-18,4195747403,3999
88002,2016-02-18,4195503678,3999
134620,2016-02-18,4195519264,3999
141041,2016-02-18,4202696924,3999
108990,2016-02-18,4198889369,3999
142645,2016-02-18,4194343433,3938
146215,2016-02-18,4200791205,3799
56229,2016-02-18,4202241313,3699
71789,2016-02-18,4191815619,3650
129083,2016-02-18,4202881950,3599
140004,2016-02-18,4196949455,3599
118370,2016-02-18,4199563368,3456
71455,2016-02-18,4197532825,3399
120127,2016-02-18,4201992102,3344
117034,2016-02-18,4195476291,3199
129105,2016-02-18,4190598255,2999
128934,2016-02-18,4192849861,2999
83766,2016-02-18,4199918777,2999
147718,2016-02-18,4194599089,2988
53914,2016-02-18,4194715079,2699
102132,2016-02-18,4190589394,2599
146175,2016-02-18,4200790693,2599
118277,2016-02-18,4192496743,2586
133066,2016-02-18,4187490091,2586
77616,2016-02-18,4195551790,2366
57142,2016-02-18,4195004711,2366
152891,2016-02-18,4194211530,2299
114065,2016-02-18,4195842115,2278
75440,2016-02-18,4191957228,2244
102952,2016-02-18,4201620864,2199
143979,2016-02-18,4164423481,2099
153282,2016-02-18,4181765536,2088
60193,2016-02-18,4190000235,2078
71648,2016-02-18,4202882754,1999
147029,2016-02-18,4189688032,1999
138054,2016-02-18,4197663197,1899
100391,2016-02-18,4197999531,1899
160370,2016-02-18,4201705323,1888
73205,2016-02-18,4192383143,1799
128852,2016-02-18,4194408682,1688
56726,2016-02-18,4193703989,1599
131947,2016-02-18,4195638442,1599
150513,2016-02-18,4202297706,1549
141763,2016-02-18,4192641125,1488
155394,2016-02-18,4191682497,1399
77208,2016-02-18,4194014553,1299
134495,2016-02-18,4191505321,1299
55272,2016-02-18,4199360649,1285
108020,2016-02-18,4202419883,1259
98240,2016-02-18,4198175546,1159
76705,2016-02-18,4199093910,1139
159099,2016-02-18,4202966193,1079
70684,2016-02-18,4194974665,999
105419,2016-02-18,4025317507,999
142107,2016-02-18,4197478870,999
65857,2016-02-18,4197645038,999
98710,2016-02-18,4203270880,989
151733,2016-02-18,4190708542,949
71978,2016-02-18,4192631438,945
152591,2016-02-18,4190630064,818
121970,2016-02-18,4197452963,799
132588,2016-02-18,4191049738,799
54754,2016-02-18,4195906764,760
60095,2016-02-18,4201075325,748
141076,2016-02-18,4192629206,599
160651,2016-02-18,4052118582,558
144646,2016-02-18,3926087397,539
133751,2016-02-18,4109717663,499
120424,2016-02-18,4202535859,498
101349,2016-02-18,4192350616,488
123925,2016-02-18,3903281787,439
114647,2016-02-18,3544286964,399
144311,2016-02-18,4190944131,399
109725,2016-02-18,4202855619,399
63175,2016-02-18,4199413137,399
120357,2016-02-18,4184243840,398
101817,2016-02-18,4189949261,369
93576,2016-02-18,4199096378,318
83625,2016-02-18,4195529585,299
51230,2016-02-18,4184542991,299
87041,2016-02-18,4195356508,298
114845,2016-02-18,3982375756,295
52757,2016-02-18,4198252296,286
97164,2016-02-18,4201636012,269
114870,2016-02-18,4125822968,229
64622,2016-02-18,4191246156,199
104354,2016-02-18,4202043928,199
58114,2016-02-18,4193442213,199
95840,2016-02-18,4199383435,199
52996,2016-02-18,4193386798,199
161179,2016-02-18,4201211668,199
151017,2016-02-18,4195928796,199
84250,2016-02-18,4194779754,198
91137,2016-02-18,4137523238,188
72031,2016-02-18,4199899938,188
94925,2016-02-18,4172115218,179
90454,2016-02-18,4199503808,156
113625,2016-02-18,4192251372,151
83668,2016-02-18,3730824978,139
138179,2016-02-18,4196566803,139
142062,2016-02-18,4197228130,136
65037,2016-02-18,4191413640,125
120931,2016-02-18,4107268118,119
160468,2016-02-18,3989497953,118
86578,2016-02-18,4194600051,118
121684,2016-02-18,4194471214,109
86423,2016-02-18,4141302740,109
134133,2016-02-18,4195294711,109
73027,2016-02-18,3956564856,109
94323,2016-02-18,4199970980,109
125975,2016-02-18,4196449504,99
163349,2016-02-18,4194762468,99
130772,2016-02-18,4202505019,99
78556,2016-02-18,4197748478,99
157901,2016-02-18,4191637046,99
159546,2016-02-18,4202995762,99
97849,2016-02-18,4202595079,99
125564,2016-02-18,3917849792,99
162077,2016-02-18,4121213190,96
152837,2016-02-18,4144311696,93
141526,2016-02-18,4196977125,89.9
130354,2016-02-18,4171610285,89
84078,2016-02-18,4198636446,89
131255,2016-02-18,4190288049,89
118706,2016-02-18,4172647647,81
109707,2016-02-18,4192042334,79
55422,2016-02-18,4128382834,78
89631,2016-02-18,4197947893,75
127901,2016-02-18,4195072611,69
124468,2016-02-18,4198556075,69
95666,2016-02-18,4197544732,69
143045,2016-02-18,4156719291,62
118970,2016-02-18,4191478163,59
126640,2016-02-18,4038081821,59
61395,2016-02-18,4194835447,59
68849,2016-02-18,4191792391,59
