age,gender,income,rfm_score,response
41,0,42218,0,0
46,0,42217,0,0
46,0,42217,0,0
47,1,42216,0,0
47,1,42216,0,0
57,0,42216,0,0
57,0,42216,0,0
24,0,42216,0,0
24,0,42216,0,0
32,0,42213,0,0
32,0,42213,0,0
31,0,42213,0,0
34,1,42211,0,0
34,1,42211,0,0
39,1,42210,0,0
44,0,42210,0,0
44,0,42210,0,0
29,0,42210,0,0
34,1,42202,0,0
65,0,42202,0,0
65,0,42202,0,0
31,0,42201,0,0
23,1,42199,0,0
23,1,42199,0,0
35,1,42195,0,0
35,1,42195,0,0
26,0,42188,0,0
21,1,42187,0,0
49,0,42182,0,0
31,0,42182,0,0
62,0,42181,0,0
39,0,42177,0,0
22,0,42177,0,0
45,1,42176,0,0
49,0,42176,0,0
26,0,42174,0,0
25,0,42173,0,0
34,0,42167,0,0
43,0,42165,0,0
19,1,42161,0,0
19,1,42161,0,0
58,0,42159,0,0
23,0,42155,0,0
37,0,42153,0,0
22,0,42151,0,0
43,1,42144,0,0
43,1,42144,0,0
43,0,42142,0,0
43,0,42142,0,0
57,1,42137,0,0
57,1,42137,0,0
40,0,42137,0,0
52,0,42124,0,0
52,0,42124,0,0
35,0,42121,0,0
35,0,42116,0,0
44,0,42113,0,0
44,0,42113,0,0
42,1,42091,0,0
25,1,42078,0,0
25,1,42078,0,0
39,0,42074,0,0
39,0,42074,0,0
32,1,42071,0,0
17,0,42060,0,0
50,0,42059,0,0
24,1,42049,0,0
24,1,42049,0,0
37,0,42049,0,0
41,0,42047,0,0
54,1,42046,0,0
53,1,42046,0,0
30,1,42045,0,0
74,0,42044,0,0
49,0,42040,0,0
16,1,42039,0,0
18,0,42039,0,0
36,0,42036,0,0
36,0,42036,0,0
41,1,42034,0,0
41,1,42034,0,0
65,0,42034,0,0
29,1,42027,0,0
39,0,42026,0,0
38,0,42025,0,0
48,1,42021,0,0
60,0,42018,0,0
47,0,42017,0,0
47,0,42017,0,0
39,0,42016,0,0
38,1,42014,0,0
37,0,42014,0,0
48,0,42012,0,0
48,0,42012,0,0
34,0,42006,0,0
61,1,42003,0,0
61,1,42003,0,0
42,1,42003,0,0
43,1,42002,0,0
43,1,42002,0,0
27,0,41997,0,0
30,1,41991,0,0
30,1,41991,0,0
75,0,41991,0,0
43,1,41990,0,0
37,1,41989,0,0
34,1,41986,0,0
34,1,41986,0,0
30,0,41986,0,0
30,0,41986,0,0
46,0,41980,0,0
46,0,41980,0,0
31,1,41978,0,0
38,0,41977,0,0
38,0,41977,0,0
58,1,41973,0,0
33,1,41973,0,0
33,1,41973,0,0
35,0,41972,0,0
40,0,41969,0,0
40,0,41969,0,0
48,0,41967,0,0
15,1,41966,0,0
34,1,41964,0,0
63,0,41964,0,0
41,0,41964,0,0
41,0,41964,0,0
62,0,41963,0,0
62,0,41963,0,0
25,0,41962,0,0
39,0,41955,0,0
52,0,41954,0,0
52,0,41954,0,0
48,1,41953,0,0
42,0,41952,0,0
42,0,41952,0,0
40,0,41946,0,0
30,0,41944,0,0
63,1,41939,0,0
63,1,41939,0,0
60,1,41935,0,0
48,0,41908,0,0
38,0,41901,0,0
32,0,41897,0,0
32,0,41897,0,0
51,1,41894,0,0
51,1,41894,0,0
16,0,41885,0,0
41,1,41883,0,0
41,1,41883,0,0
32,0,41870,0,0
32,0,41870,0,0
40,0,41867,0,0
40,0,41867,0,0
45,1,41853,0,0
45,1,41853,0,0
40,0,41851,0,0
37,1,41850,0,0
38,0,41850,0,0
34,0,41850,0,0
37,1,41849,0,0
23,1,41848,0,0
40,1,41844,0,0
61,1,41842,0,0
36,0,41840,0,0
42,1,41838,0,0
41,0,41838,0,0
44,0,41835,0,0
43,0,41828,0,0
51,1,41827,0,0
27,1,41827,0,0
20,1,41822,0,0
38,1,41820,0,0
31,0,41814,0,0
37,0,41813,0,0
37,1,41810,0,0
43,0,41808,0,0
31,1,41806,0,0
25,1,41806,0,0
25,1,41806,0,0
38,0,41804,0,0
38,0,41804,0,0
47,0,41797,0,0
44,1,41793,0,0
38,0,41793,0,0
32,1,41788,0,0
32,1,41788,0,0
49,1,41787,0,0
42,0,41786,0,0
24,1,41784,0,0
34,0,41782,0,0
34,0,41782,0,0
23,0,41775,0,0
36,1,41773,0,0
30,0,41771,0,0
30,0,41771,0,0
41,0,41770,0,0
41,0,41770,0,0
55,1,41764,0,0
50,1,41759,0,0
35,0,41745,0,0
35,0,41745,0,0
49,0,41721,0,0
36,0,41654,0,0
43,0,41636,0,0
79,1,41634,0,0
44,1,41630,0,0
42,1,41621,0,0
39,1,41621,0,0
40,0,41621,0,0
15,0,41621,0,0
31,0,41618,0,0
66,0,41617,0,0
20,0,41617,0,0
44,1,41616,0,0
52,0,41616,0,0
46,1,41615,0,0
46,1,41615,0,0
43,0,41615,0,0
28,1,41610,0,0
51,1,41600,0,0
26,0,41596,0,0
46,1,41590,0,0
37,1,41589,0,0
37,1,41589,0,0
36,1,41576,0,0
36,1,41576,0,0
32,0,41572,0,0
32,0,41572,0,0
46,0,41571,0,0
27,0,41569,0,0
27,0,41569,0,0
71,0,41567,0,0
49,0,41564,0,0
49,0,41564,0,0
40,1,41562,0,0
40,1,41562,0,0
39,1,41562,0,0
53,1,41558,0,0
49,1,41558,0,0
49,1,41558,0,0
54,1,41552,0,0
21,1,41551,0,0
21,1,41551,0,0
37,0,41550,0,0
28,1,41548,0,0
27,0,41545,0,0
27,0,41545,0,0
25,1,41524,0,0
47,0,41519,0,0
47,0,41519,0,0
41,1,41516,0,0
41,1,41516,0,0
39,1,41513,0,0
20,1,41513,0,0
33,0,41513,0,0
33,0,41513,0,0
34,0,41501,0,0
46,0,41499,0,0
42,1,41469,0,0
42,1,41459,0,0
42,1,41459,0,0
42,0,41457,0,0
42,0,41457,0,0
58,0,41411,0,0
48,1,41405,0,0
25,0,41403,0,0
41,0,41400,0,0
48,1,41389,0,0
35,0,41388,0,0
27,0,41381,0,0
50,1,41371,0,0
29,1,41359,0,0
53,0,41348,0,0
30,1,41347,0,0
30,0,41347,0,0
30,0,41347,0,0
34,0,41346,0,0
34,0,41346,0,0
48,1,41344,0,0
48,1,41344,0,0
37,1,41342,0,0
37,1,41342,0,0
54,1,41341,0,0
48,0,41341,0,0
48,0,41341,0,0
48,0,41340,0,0
66,1,41336,0,0
66,1,41336,0,0
37,1,41335,0,0
65,1,41334,0,0
44,1,41330,0,0
38,1,41328,0,0
38,1,41328,0,0
65,1,41327,0,0
29,1,41327,0,0
41,0,41327,0,0
41,0,41327,0,0
34,1,41326,0,0
43,1,41325,0,0
43,1,41325,0,0
45,0,41323,0,0
26,0,41322,0,0
37,1,41320,0,0
37,1,41320,0,0
38,0,41317,0,0
38,0,41317,0,0
31,0,41316,0,0
31,0,41316,0,0
41,0,41315,0,0
41,0,41315,0,0
26,0,41314,0,0
26,0,41314,0,0
23,0,41314,0,0
44,1,41313,0,0
38,1,41313,0,0
21,1,41311,0,0
44,0,41311,0,0
56,0,41306,0,0
56,0,41306,0,0
40,0,41306,0,0
40,0,41306,0,0
43,1,41301,0,0
43,1,41301,0,0
50,1,41300,0,0
50,1,41300,0,0
35,0,41300,0,0
35,0,41300,0,0
30,0,41296,0,0
30,0,41296,0,0
31,0,41295,0,0
45,0,41294,0,0
37,1,41289,0,0
44,1,41287,0,0
20,0,41287,0,0
25,1,41285,0,0
25,1,41285,0,0
44,1,41284,0,0
24,1,41284,0,0
24,1,41284,0,0
30,0,41283,0,0
42,0,41279,0,0
42,0,41279,0,0
14,0,41279,0,0
14,0,41279,0,0
12,1,41278,0,0
35,1,41270,0,0
35,1,41270,0,0
42,1,41269,0,0
54,1,41268,0,0
46,0,41268,0,0
42,1,41267,0,0
52,0,41265,0,0
52,0,41265,0,0
52,1,41264,0,0
52,1,41264,0,0
53,0,41264,0,0
34,0,41263,0,0
37,1,41261,0,0
37,1,41261,0,0
47,0,41260,0,0
36,1,41259,0,0
25,0,41256,0,0
25,0,41256,0,0
30,1,41242,0,0
29,0,41238,0,0
29,1,41229,0,0
33,0,41220,0,0
57,1,41217,0,0
57,1,41217,0,0
43,1,41176,0,0
43,1,41176,0,0
33,1,41167,0,0
43,0,41159,0,0
41,1,41150,0,0
41,1,41150,0,0
43,0,41150,0,0
43,0,41150,0,0
47,1,41148,0,0
21,1,41148,0,0
49,0,41148,0,0
49,0,41148,0,0
56,1,41146,0,0
19,1,41146,0,0
29,0,41146,0,0
56,0,41145,0,0
56,0,41145,0,0
46,1,41143,0,0
24,1,41143,0,0
39,1,41142,0,0
52,0,41140,0,0
52,0,41140,0,0
34,0,41139,0,0
30,0,41139,0,0
43,0,41137,0,0
43,0,41137,0,0
33,0,41137,0,0
40,1,41136,0,0
43,0,41136,0,0
39,1,41134,0,0
39,1,41134,0,0
34,0,41134,0,0
41,1,41133,0,0
41,1,41133,0,0
30,0,41132,0,0
30,0,41132,0,0
57,1,41131,0,0
23,1,41130,0,0
35,1,41129,0,0
50,0,41129,0,0
33,0,41129,0,0
28,0,41129,0,0
28,0,41129,0,0
32,1,41128,0,0
16,1,41128,0,0
27,1,41127,0,0
27,1,41127,0,0
53,1,41126,0,0
19,1,41121,0,0
19,1,41121,0,0
32,1,41120,0,0
31,1,41119,0,0
51,1,41118,0,0
39,0,41117,0,0
39,0,41117,0,0
35,0,41117,0,0
52,1,41116,0,0
28,0,41116,0,0
44,1,41115,0,0
26,0,41115,0,0
41,1,41113,0,0
33,1,41113,0,0
28,1,41113,0,0
43,1,41112,0,0
46,0,41112,0,0
16,0,41112,0,0
29,1,41109,0,0
19,1,41109,0,0
39,0,41109,0,0
33,1,41108,0,0
33,1,41108,0,0
33,0,41108,0,0
33,0,41108,0,0
30,0,41108,0,0
30,0,41108,0,0
46,0,41107,0,0
50,1,41103,0,0
50,1,41103,0,0
35,1,41103,0,0
50,0,41103,0,0
32,1,41102,0,0
32,1,41102,0,0
44,0,41102,0,0
54,1,41101,0,0
43,0,41101,0,0
41,0,41101,0,0
33,1,41100,0,0
33,1,41100,0,0
41,0,41100,0,0
41,0,41100,0,0
31,1,41098,0,0
31,1,41098,0,0
32,0,41098,0,0
36,1,41096,0,0
36,1,41096,0,0
19,1,41096,0,0
42,1,41095,0,0
53,0,41094,0,0
75,0,41093,0,0
33,1,41092,0,0
33,1,41092,0,0
40,0,41092,0,0
22,0,41091,0,0
22,0,41091,0,0
56,0,41090,0,0
34,0,41088,0,0
34,0,41088,0,0
61,0,41087,0,0
37,1,41085,0,0
43,0,41085,0,0
34,0,41085,0,0
45,1,41084,0,0
31,1,41084,0,0
31,1,41084,0,0
46,1,41083,0,0
46,1,41083,0,0
40,0,41083,0,0
33,0,41083,0,0
33,0,41083,0,0
28,0,41082,0,0
28,0,41082,0,0
33,0,41081,0,0
28,0,41081,0,0
28,0,41081,0,0
58,1,41076,0,0
58,1,41076,0,0
25,1,41076,0,0
25,1,41076,0,0
32,1,41075,0,0
26,1,41075,0,0
26,1,41075,0,0
44,1,41073,0,0
44,1,41073,0,0
50,0,41070,0,0
50,0,41070,0,0
54,1,41069,0,0
54,1,41069,0,0
32,1,41069,0,0
32,1,41069,0,0
62,0,41069,0,0
37,0,41069,0,0
44,1,41068,0,0
50,1,41063,0,0
43,0,41063,0,0
36,1,41062,0,0
49,1,41060,0,0
39,1,41060,0,0
39,1,41060,0,0
34,1,41060,0,0
20,1,41059,0,0
20,1,41059,0,0
38,0,41059,0,0
38,0,41059,0,0
36,1,41059,0,0
34,0,41058,0,0
48,1,41056,0,0
29,0,41056,0,0
42,0,41054,0,0
33,0,41053,0,0
48,1,41052,0,0
48,1,41052,0,0
27,1,41052,0,0
27,1,41052,0,0
50,0,41052,0,0
37,1,41051,0,0
12,1,41051,0,0
41,1,41049,0,0
41,1,41049,0,0
47,1,41048,0,0
46,0,41046,0,0
53,1,41045,0,0
24,0,41039,0,0
24,0,41039,0,0
28,1,41037,0,0
28,1,41037,0,0
78,1,41036,0,0
28,1,41036,0,0
33,0,41036,0,0
50,1,41035,0,0
47,0,41035,0,0
48,1,41034,0,0
51,1,41032,0,0
29,1,41032,0,0
29,1,41032,0,0
51,1,41031,0,0
51,1,41031,0,0
31,0,41030,0,0
29,0,41030,0,0
29,0,41030,0,0
24,1,41029,0,0
34,0,41029,0,0
43,1,41024,0,0
36,1,41024,0,0
45,0,41024,0,0
45,0,41024,0,0
37,0,41024,0,0
52,0,41021,0,0
61,0,41019,0,0
31,1,41019,0,0
49,1,41018,0,0
41,1,41018,0,0
37,1,41018,0,0
37,1,41018,0,0
42,0,41018,0,0
33,0,41018,0,0
53,1,41016,0,0
49,1,41016,0,0
72,0,41016,0,0
44,0,41016,0,0
44,0,41016,0,0
39,0,41016,0,0
39,0,41016,0,0
31,1,41013,0,0
20,1,41012,0,0
40,1,41010,0,0
39,1,41010,0,0
39,1,41010,0,0
39,1,41010,0,0
38,1,41010,0,0
40,1,41008,0,0
40,1,41008,0,0
33,1,41008,0,0
22,1,41008,0,0
22,1,41008,0,0
42,0,41008,0,0
42,0,41008,0,0
29,0,41008,0,0
34,1,41007,0,0
30,0,41007,0,0
30,1,41005,0,0
57,0,41005,0,0
57,0,41005,0,0
39,0,41005,0,0
40,1,41004,0,0
35,1,41004,0,0
28,1,41004,0,0
52,0,41004,0,0
38,1,41002,0,0
38,0,41002,0,0
33,1,41001,0,0
22,0,40999,0,0
22,0,40999,0,0
49,1,40996,0,0
43,1,40996,0,0
43,1,40996,0,0
25,1,40996,0,0
25,1,40996,0,0
55,1,40994,0,0
55,1,40994,0,0
72,0,40994,0,0
57,0,40994,0,0
57,0,40994,0,0
37,0,40994,0,0
37,0,40994,0,0
36,0,40994,0,0
36,0,40994,0,0
59,1,40993,0,0
33,1,40992,0,0
31,1,40991,0,0
31,1,40991,0,0
34,0,40991,0,0
25,0,40991,0,0
25,0,40991,0,0
31,1,40990,0,0
44,1,40990,0,0
44,1,40990,0,0
35,1,40990,0,0
35,1,40990,0,0
46,0,40990,0,0
46,0,40990,0,0
43,0,40990,0,0
20,1,40989,0,0
27,0,40989,0,0
44,1,40988,0,0
54,0,40988,0,0
52,1,40987,0,0
48,1,40984,0,0
48,1,40984,0,0
37,1,40984,0,0
37,1,40984,0,0
23,0,40984,0,0
61,1,40983,0,0
43,1,40983,0,0
32,1,40983,0,0
32,1,40983,0,0
80,0,40983,0,0
25,0,40983,0,0
42,0,40982,0,0
22,0,40982,0,0
25,1,40981,0,0
20,1,40981,0,0
20,1,40981,0,0
19,1,40979,0,0
19,1,40979,0,0
34,0,40979,0,0
53,1,40978,0,0
53,1,40978,0,0
29,1,40978,0,0
43,0,40978,0,0
49,0,40977,0,0
32,0,40976,0,0
43,1,40976,0,0
37,1,40976,0,0
31,1,40974,0,0
31,1,40974,0,0
48,1,40973,0,0
37,1,40973,0,0
37,1,40973,0,0
23,1,40973,0,0
58,1,40971,0,0
32,1,40971,0,0
33,1,40971,0,0
27,1,40971,0,0
27,1,40971,0,0
44,0,40971,0,0
44,0,40971,0,0
66,1,40969,0,0
38,1,40969,0,0
38,1,40969,0,0
27,0,40969,0,0
38,1,40968,0,0
60,0,40968,0,0
60,0,40968,0,0
39,0,40968,0,0
39,0,40966,0,0
39,0,40966,0,0
52,0,40964,0,0
52,0,40964,0,0
12,1,40962,0,0
37,1,40961,0,0
48,1,40960,0,0
45,0,40960,0,0
23,0,40960,0,0
38,1,40958,0,0
38,1,40958,0,0
25,1,40958,0,0
61,0,40958,0,0
35,0,40958,0,0
27,0,40957,0,0
32,0,40956,0,0
32,0,40956,0,0
23,1,40955,0,0
23,1,40955,0,0
37,0,40955,0,0
37,0,40955,0,0
36,0,40955,0,0
36,0,40955,0,0
55,0,40954,0,0
55,0,40954,0,0
33,0,40952,0,0
40,1,40952,0,0
18,1,40952,0,0
35,1,40951,0,0
38,1,40950,0,0
38,1,40950,0,0
43,0,40949,0,0
43,0,40949,0,0
41,1,40947,0,0
63,1,40944,0,0
35,1,40941,0,0
45,0,40941,0,0
51,1,40939,0,0
40,0,40939,0,0
39,1,40938,0,0
25,1,40938,0,0
20,0,40938,0,0
24,1,40936,0,0
51,0,40936,0,0
20,0,40934,0,0
43,1,40932,0,0
39,0,40927,0,0
44,1,40924,0,0
35,0,40920,0,0
50,0,40918,0,0
50,0,40918,0,0
38,1,40913,0,0
38,1,40913,0,0
22,1,40913,0,0
22,1,40913,0,0
69,0,40912,0,0
24,0,40910,0,0
24,0,40910,0,0
31,1,40908,0,0
31,1,40906,0,0
31,1,40906,0,0
33,1,40905,0,0
33,1,40905,0,0
43,0,40905,0,0
30,0,40905,0,0
30,0,40905,0,0
30,1,40904,0,0
36,1,40900,0,0
36,1,40900,0,0
37,0,40894,0,0
37,0,40894,0,0
76,0,40892,0,0
76,0,40892,0,0
31,0,40889,0,0
40,0,40887,0,0
40,0,40887,0,0
32,0,40887,0,0
45,1,40886,0,0
45,1,40883,0,0
45,1,40883,0,0
41,1,40881,0,0
23,1,40879,0,0
59,0,40879,0,0
30,0,40878,0,0
46,0,40875,0,0
50,0,40873,0,0
43,1,40872,0,0
29,0,40870,0,0
37,1,40864,0,0
50,1,40861,0,0
50,0,40861,0,0
63,1,40860,0,0
42,1,40860,0,0
55,0,40857,0,0
55,0,40857,0,0
40,0,40852,0,0
35,1,40850,0,0
42,0,40850,0,0
63,1,40838,0,0
75,0,40801,0,0
75,0,40801,0,0
60,1,40782,0,0
60,1,40782,0,0
47,0,40781,0,0
47,0,40781,0,0
52,0,40780,0,0
52,0,40780,0,0
30,1,40775,0,0
42,1,40771,0,0
42,1,40771,0,0
50,0,40752,0,0
50,0,40752,0,0
45,1,40750,0,0
39,0,40745,0,0
41,1,40740,0,0
70,1,40732,0,0
44,0,40732,0,0
44,0,40732,0,0
46,1,40731,0,0
19,1,40730,0,0
47,0,40728,0,0
44,0,40726,0,0
29,1,40724,0,0
34,0,40723,0,0
34,0,40723,0,0
45,1,40720,0,0
50,1,40716,0,0
50,1,40716,0,0
55,1,40714,0,0
40,1,40712,0,0
44,0,40712,0,0
41,1,40706,0,0
27,0,40697,0,0
42,1,40681,0,0
42,1,40681,0,0
45,1,40680,0,0
38,0,40670,0,0
18,0,40660,0,0
35,0,40655,0,0
35,0,40655,0,0
44,1,40646,0,0
32,0,40644,0,0
32,0,40644,0,0
56,1,40638,0,0
18,0,40622,0,0
44,0,40611,0,0
44,0,40611,0,0
38,0,40609,0,0
36,0,40606,0,0
44,0,40604,0,0
44,0,40604,0,0
38,1,40596,0,0
50,1,40592,0,0
33,0,40589,0,0
39,0,40578,0,0
39,0,40578,0,0
26,0,40578,0,0
43,1,40565,0,0
43,1,40565,0,0
44,0,40544,0,0
17,0,40528,0,0
20,1,40463,0,0
29,1,40462,0,0
35,1,40457,0,0
35,1,40457,0,0
25,0,40451,0,0
75,1,40449,0,0
28,1,40447,0,0
28,1,40447,0,0
51,1,40435,0,0
52,1,40426,0,0
16,1,40423,0,0
55,1,40421,0,0
31,0,40421,0,0
36,0,40412,0,0
29,1,40397,0,0
57,0,40393,0,0
40,0,40392,0,0
63,0,40385,0,0
46,1,40385,0,0
60,0,40376,0,0
37,0,40371,0,0
35,0,40368,0,0
35,0,40368,0,0
37,0,40362,0,0
42,0,40358,0,0
31,0,40352,0,0
36,1,40350,0,0
46,0,40349,0,0
41,0,40346,0,0
41,0,40346,0,0
36,1,40344,0,0
46,0,40343,0,0
46,0,40343,0,0
29,0,40337,0,0
29,0,40337,0,0
48,1,40336,0,0
22,1,40336,0,0
34,0,40313,0,0
86,0,40312,0,0
86,0,40312,0,0
46,1,40300,0,0
28,0,40299,0,0
28,0,40297,0,0
28,0,40297,0,0
21,1,40294,0,0
21,1,40294,0,0
17,1,40289,0,0
34,0,40289,0,0
49,1,40285,0,0
38,1,40280,0,0
38,1,40280,0,0
33,1,40280,0,0
38,0,40277,0,0
21,0,40272,0,0
30,0,40269,0,0
56,0,40268,0,0
56,0,40268,0,0
45,1,40264,0,0
54,0,40262,0,0
23,1,40261,0,0
23,1,40261,0,0
33,0,40258,0,0
36,1,40257,0,0
35,0,40253,0,0
35,1,40249,0,0
53,0,40247,0,0
53,0,40247,0,0
43,0,40237,0,0
64,1,40230,0,0
59,0,40221,0,0
59,0,40221,0,0
35,0,40221,0,0
45,1,40217,0,0
24,1,40217,0,0
47,1,40216,0,0
39,0,40214,0,0
19,1,40209,0,0
40,0,40192,0,0
40,0,40192,0,0
25,1,40180,0,0
24,1,40163,0,0
61,0,40161,0,0
40,0,40151,0,0
34,1,40134,0,0
40,0,40108,0,0
41,1,40095,0,0
35,1,40044,0,0
70,0,40041,0,0
70,0,40041,0,0
24,0,40040,0,0
45,1,40010,0,0
45,0,40007,0,0
37,0,40007,0,0
52,0,39999,0,0
26,0,39999,0,0
26,0,39999,0,0
46,1,39997,0,0
30,1,39989,0,0
38,0,39987,0,0
22,0,39975,0,0
25,0,39964,0,0
28,0,39961,0,0
38,0,39959,0,0
34,1,39954,0,0
34,1,39954,0,0
30,1,39951,0,0
50,0,39948,0,0
50,0,39948,0,0
34,0,39947,0,0
57,1,39946,0,0
57,1,39946,0,0
55,0,39946,0,0
33,0,39945,0,0
34,1,39944,0,0
34,1,39944,0,0
37,0,39941,0,0
37,0,39941,0,0
22,0,39940,0,0
22,0,39940,0,0
39,0,39939,0,0
29,1,39935,0,0
46,0,39934,0,0
46,0,39934,0,0
42,0,39934,0,0
42,0,39934,0,0
40,0,39934,0,0
42,0,39931,0,0
41,0,39929,0,0
19,0,39928,0,0
19,0,39928,0,0
50,1,39926,0,0
64,1,39926,0,0
64,1,39926,0,0
40,1,39926,0,0
30,0,39926,0,0
45,1,39924,0,0
45,1,39924,0,0
49,1,39921,0,0
49,1,39921,0,0
35,1,39921,0,0
35,1,39921,0,0
50,1,39920,0,0
50,1,39920,0,0
35,1,39920,0,0
61,0,39920,0,0
61,0,39920,0,0
51,0,39920,0,0
36,0,39920,0,0
44,0,39919,0,0
44,0,39919,0,0
43,1,39918,0,0
34,1,39918,0,0
34,1,39918,0,0
36,0,39918,0,0
36,0,39918,0,0
35,1,39917,0,0
35,1,39917,0,0
38,0,39915,0,0
42,0,39914,0,0
42,0,39914,0,0
43,1,39910,0,0
38,1,39907,0,0
66,0,39906,0,0
52,0,39906,0,0
52,0,39906,0,0
24,1,39904,0,0
39,0,39903,0,0
55,1,39899,0,0
42,1,39898,0,0
37,1,39898,0,0
37,1,39898,0,0
27,1,39898,0,0
51,1,39895,0,0
23,0,39895,0,0
23,0,39895,0,0
35,0,39894,0,0
54,0,39893,0,0
49,0,39893,0,0
35,1,39892,0,0
58,0,39892,0,0
23,0,39890,0,0
23,0,39890,0,0
17,1,39888,0,0
59,1,39887,0,0
52,1,39886,0,0
52,1,39886,0,0
30,1,39886,0,0
28,1,39886,0,0
28,1,39886,0,0
16,1,39886,0,0
16,1,39886,0,0
42,1,39885,0,0
21,1,39885,0,0
21,1,39885,0,0
37,0,39885,0,0
53,1,39882,0,0
42,0,39881,0,0
42,0,39881,0,0
39,0,39881,0,0
38,1,39879,0,0
53,1,39878,0,0
30,1,39876,0,0
33,1,39874,0,0
33,1,39874,0,0
42,0,39872,0,0
32,0,39872,0,0
22,0,39871,0,0
38,1,39870,0,0
53,0,39870,0,0
48,1,39869,0,0
48,1,39869,0,0
24,0,39867,0,0
40,0,39867,0,0
43,1,39865,0,0
27,1,39865,0,0
46,0,39864,0,0
48,0,39863,0,0
41,0,39863,0,0
41,0,39863,0,0
47,1,39862,0,0
47,1,39862,0,0
39,1,39862,0,0
15,1,39862,0,0
72,0,39862,0,0
43,0,39862,0,0
45,1,39860,0,0
39,1,39860,0,0
39,1,39860,0,0
24,1,39860,0,0
52,0,39860,0,0
37,1,39858,0,0
78,0,39858,0,0
46,0,39858,0,0
45,1,39857,0,0
40,1,39857,0,0
40,1,39857,0,0
38,0,39857,0,0
38,0,39857,0,0
34,1,39856,0,0
30,1,39856,0,0
30,1,39856,0,0
51,1,39855,0,0
39,1,39854,0,0
39,1,39854,0,0
45,1,39853,0,0
45,1,39853,0,0
36,1,39851,0,0
60,1,39848,0,0
35,1,39847,0,0
29,0,39847,0,0
48,1,39846,0,0
48,1,39846,0,0
37,1,39846,0,0
37,1,39846,0,0
52,0,39846,0,0
63,1,39845,0,0
32,1,39844,0,0
32,1,39844,0,0
79,0,39843,0,0
35,1,39841,0,0
41,1,39840,0,0
24,1,39840,0,0
24,1,39840,0,0
43,1,39837,0,0
43,1,39837,0,0
56,1,39834,0,0
56,1,39834,0,0
49,0,39834,0,0
38,0,39834,0,0
48,1,39825,0,0
23,0,39825,0,0
28,1,39824,0,0
49,0,39823,0,0
30,0,39823,0,0
44,0,39821,0,0
34,1,39820,0,0
27,0,39820,0,0
27,0,39820,0,0
41,1,39813,0,0
51,0,39801,0,0
37,0,39800,0,0
36,0,39799,0,0
68,0,39793,0,0
49,0,39790,0,0
42,1,39788,0,0
53,1,39784,0,0
35,1,39784,0,0
41,0,39784,0,0
41,0,39784,0,0
39,0,39780,0,0
39,0,39780,0,0
23,1,39776,0,0
57,1,39774,0,0
48,1,39774,0,0
43,0,39774,0,0
38,1,39773,0,0
39,1,39771,0,0
36,1,39771,0,0
37,0,39768,0,0
37,0,39768,0,0
43,0,39763,0,0
27,1,39760,0,0
38,1,39758,0,0
45,0,39752,0,0
22,0,39732,0,0
22,0,39732,0,0
52,1,39674,0,0
52,1,39674,0,0
38,1,39644,0,0
57,0,39633,0,0
57,0,39633,0,0
32,0,39624,0,0
33,1,39614,0,0
40,0,39611,0,0
40,0,39611,0,0
35,0,39448,0,0
45,0,39447,0,0
45,0,39447,0,0
27,1,39439,0,0
27,1,39439,0,0
23,0,39439,0,0
23,0,39439,0,0
53,0,39437,0,0
53,0,39437,0,0
49,0,39435,0,0
49,0,39435,0,0
40,1,39434,0,0
40,1,39434,0,0
41,1,39429,0,0
38,0,39426,0,0
38,0,39426,0,0
23,0,39426,0,0
44,0,39419,0,0
29,0,39417,0,0
41,1,39414,0,0
28,0,39412,0,0
20,1,39409,0,0
20,1,39409,0,0
50,1,39405,0,0
36,1,39404,0,0
36,1,39404,0,0
43,1,39403,0,0
42,0,39399,0,0
38,1,39395,0,0
28,0,39393,0,0
67,0,39389,0,0
42,1,39387,0,0
44,0,39387,0,0
44,0,39387,0,0
50,1,39384,0,0
51,0,39365,0,0
51,0,39365,0,0
33,1,39362,0,0
40,1,39361,0,0
29,0,39360,0,0
34,0,39358,0,0
23,1,39353,0,0
58,1,39350,0,0
58,1,39350,0,0
36,0,39347,0,0
36,0,39347,0,0
65,1,39346,0,0
34,1,39346,0,0
57,1,39340,0,0
24,1,39340,0,0
37,0,39338,0,0
45,0,39337,0,0
63,0,39334,0,0
63,0,39334,0,0
34,0,39334,0,0
34,0,39334,0,0
38,1,39327,0,0
38,1,39327,0,0
21,1,39326,0,0
30,1,39324,0,0
36,1,39323,0,0
52,0,39323,0,0
52,0,39323,0,0
36,0,39323,0,0
36,0,39323,0,0
44,1,39320,0,0
44,1,39320,0,0
40,0,39320,0,0
25,0,39320,0,0
25,0,39320,0,0
23,0,39320,0,0
50,0,39312,0,0
50,0,39312,0,0
37,1,39304,0,0
37,0,39299,0,0
37,0,39299,0,0
35,0,39298,0,0
41,1,39298,0,0
42,1,39295,0,0
26,1,39293,0,0
44,1,39290,0,0
39,1,39289,0,0
40,0,39286,0,0
40,0,39286,0,0
35,0,39286,0,0
35,0,39286,0,0
31,1,39279,0,0
41,1,39278,0,0
45,0,39278,0,0
38,1,39275,0,0
47,1,39272,0,0
15,1,39270,0,0
15,1,39270,0,0
54,0,39270,0,0
27,0,39270,0,0
32,0,39267,0,0
32,0,39267,0,0
27,0,39264,0,0
50,0,39263,0,0
50,0,39263,0,0
37,1,39262,0,0
