hospitalAddress,hospitalDesc,hospitalName,hospitalSize
医院所在地：山东-青岛,"导医,医护人员  ,治疗护士,化验员,内科医生,中药师,药师,导诊,泌尿科医生,外科医生,妇科医生,护士长,外科医生,B超医生,治疗护士,妇科医生助理,妇科手术医生",青岛市北长征医院,私立医院 50~200人人
,,,
医院所在地：安徽-芜湖,护士,芜湖杏林医院,私立医院 少于50人人
,,,
医院所在地：山东-菏泽,"护士,护理人员,外科医生,B超医生,放射科医生",菏泽市福康医院,私立医院 50~200人人
,,,
医院所在地：陕西-西安,"耳鼻喉科主治医师,眼科主治医师,骨科主治医师,泌尿外科主治医师,神经外科主治医师,普外科主治医师,呼吸内科主治医师,心血管内科主治医师,神经内科主治医师,消化内科主治医师,护士/护理人员, 护士长 ,急诊科医师,耳鼻喉科医生,眼科医生,骨科医师,泌尿外科医师,神经外科医生,普外科医生,呼吸内科,心血管内科,神经内科,消化内科,全科医生,内科医生",西安大兴医院,私立医院 200~500人人
,,,
医院所在地：北京-海淀,"家医助理,医学检验专业,中医医师,全科医师,护理专业 ,预防保健专业 ,康复相关专业 ",北京市海淀区田村路社区卫生服务中心,社区服务 50~200人人
,,,
医院所在地：广东-湛江,"中医痛症科门诊主任,医学影像学(X光、B超) ,护理人员、护士,医技人员,药剂人员,妇产科医师,住院部医师 ",广东湛江廉江市高桥医院,其他 50~200人人
,,,
医院所在地：江苏-无锡,"康复治疗师,护士,彩超医生,男护,检验科主任,骨科医生,放射科医师,内科执业医师",宜兴市善卷骨科医院,专科医院 200~500人人
,,,
医院所在地：江苏-无锡,"医务科长助理,人事助理,言语康复治疗师,内科学科带头人,内科医生,神经内科学科带头人,神经内科医生,心血管内科,内分泌内科,呼吸内科医生,消化内科医生,重症病房学科带头人,重症病房医生,妇科学科带头人,妇科医生,普外科医生,骨科医生,肿瘤科医生,眼科医生,口腔科医生,麻醉医生,预防医学医生,特教老师,心理咨询师,康复科医生,耳鼻咽喉科医师,预防医学,放射科医生,临床医学专业,神经内科医师,护士,护工,B超医生,临床医师",江阴澄江康复医院,专科医院 200~500人人
,,,
医院所在地：陕西-宝鸡,"儿科医生,B超医生,宫腔镜医生,手术医生,泌尿外科住院医师,妇科门诊医生,泌尿外科,药师/药剂师,放射科医生,护士,妇科主任",宝鸡长岭医院,私立医院 50~200人人
,,,
医院所在地：上海-徐汇,齿科护士,上海缔林口腔口腔门诊部,医疗集团 50~200人人
,,,
医院所在地：河南-郑州,"风湿免疫专业,肾病专业,心电图,病理科,针灸推拿,康复治疗技术,护理,精神卫生学科带头人,医政科长,体检中心主任,甲状腺科主任,肛肠科主任,医学影像学,精神卫生专业医师,医学美容整形医师,儿科医师,妇产科医师,外科医师,内科医师,职业病诊断医师,全科医师,心脑血管医生",郑州新郑市中医院,公立医院 500~1000人人
,,,
医院所在地：四川-内江,"住院部医生,妇科医生,针灸推拿,中医医生",威远越溪侗仁医院,私立医院 200~500人人
,,,
医院所在地：陕西-榆林,"妇产科,妇科,护士长,妇产科医生,内科医生,手术室护士长,外科主任,治疗医师,B超心电图医师（彩超医师）,  检验师（士） , 药剂师（士 ,导医,执业护士,收费员",榆林博爱医院,私立医院 200~500人人
,,,
医院所在地：江西-宜春,"内科医师,儿科医师,外科医师,妇科医师,B超医师,麻醉医师,放射科医师,药剂人员",宜春市宜丰县仁爱医院,私立医院 200~500人人
,,,
医院所在地：北京,"行政主管,医学文案,脑瘫PTOT师,脑瘫康复师",北京世博康康复中心,其他 50~200人人
,,,
医院所在地：江西-南昌,人事助理,南昌红心医疗健康咨询有限公司,私立医院 200~500人人
,,,
医院所在地：浙江-台州,妇科,台州健民医疗投资有限公司,私立医院 200~500人人
,,,
医院所在地：,"病理科医师,超声诊断医师,新生儿、儿保科医师,内分泌医师,助产师",上海市长宁区妇幼保健院,私立医院 200~500人人
,,,
医院所在地：广东-深圳,"手外科护士,眼耳鼻喉科主治医生,手术室护士,内儿科护士,儿科医生,外科医生,本科临床应届生,外科腹腔镜手术医生,妇产科医生,妇产科病房护士,泌尿外科医生,心电图医生",深圳宝田医院,私立医院 200~500人人
,,,
医院所在地：江苏-无锡,"血透中心护士,儿保，儿科,手外科医师,急诊医生,导医,消化内科医师,B超技师,康复医师,放射科,护士,影像科医生,妇产科医生,外科医生,内科医生",江苏无锡江阴市峭岐医院   ,其他 200~500人人
,,,
医院所在地：江苏-无锡,"内科医生,放射医生（B超）,B超医师,妇产科副主任医师,消化科副主任医师,耳鼻喉咽副主任医师,B超副主任医师,妇产科医师,临床医师（转影像）,外科医师,麻醉医师,护士,中医师,康复治疗师",江苏江阴市璜土医院,公立医院 50~200人人
,,,
医院所在地：福建-福州,"麻醉医生,心里咨询医师,心理医生,针灸、推拿,文案策划,妇产科主治,儿科医生,护士长,妇产科住院医生,网站技术,平面设计,SEO专员,链接专员,医疗网络营销项目专员,竞价专员,网站程序,网站制作,医学影像师,医学检验,药学人员,检验师,B超医生,妇科主任,妇科住院医师,麻醉,咨询医生,医生助理,病房护士长,助产士,护士,住院医师,脑电图医师,检验科主任,医务科科长,妇产医生",福州市台江东南妇幼医院,专科医院 200~500人人
,,,
医院所在地：辽宁-沈阳,"中医医生,美容师,美体医师,儿科医师",沈阳共济爱婴医院,私立医院 50~200人人
,,,
医院所在地：安徽-六安,"妇产科医生,护士,护理部主任,外科医师,内科医生",六安天成医院,私立医院 50~200人人
,,,
医院所在地：浙江-杭州,"大内科主任兼医务科,检验科主任,康复科治疗士(师),病区主任,内科医生,护士,护士长",杭州欣康医院,私立医院 50~200人人
,,,
医院所在地：贵州-遵义,"内科医生，B超医生，药剂师,内科医生，B超医生，药剂师,市场部负责人、专员,院长、副院长,住院医师,内科主任、内科医师,医务科主管,检验医师、技师,中、西药师,外科主任、外科医师,骨科医师,中医科主任、医师,妇科医师,康复科医师,耳鼻喉科医师,院办公室主任,护士长,彩超医生,放射科主任、医师、技师",赤水明珠医院,医疗集团 50~200人人
,,,
医院所在地：辽宁-铁岭,"医务科科员,疼痛科医生,乳腺科医生,儿保、妇保科医生,皮肤科医生,泌尿外科医生,新生儿科医生,放射科诊断医生,超声科诊断医生,外科医生,产科医生,妇科医生,儿科医生,神经内科主任",开原市妇女儿童医院,专科医院 少于50人人
,,,
医院所在地：浙江-杭州,"医师(管理),医师助理,收费员,护士,内科医生,中药学人员,全科医师,中医师,针灸推拿医师,西药师",杭州下城区武林街道长寿社区卫生服务站,社区服务 少于50人人
,,,
医院所在地：浙江-衢州,"西医 中医临床医生,临床医生,推拿技师,放射科医师,药剂师(士）,检验/化验,B超医师,检验/化验,护士,临床医生",浙江省龙游县龙游南海医院,私立医院 少于50人人
,,,
医院所在地：浙江-杭州,"康复医师,护士 护理人员 优秀护理毕业生,心电图医生,中西医结合医生,内科医生,内科医生.内科主任,放射医生、放射技士",杭州富阳富春江曜阳老年医院,其他 200~500人人
,,,
医院所在地：广东-惠州,"病案管理员,内科医师,验光师,护士,麻醉师,医学影像,眼科医师",惠州爱尔眼科医院,专科医院 50~200人人
,,,
医院所在地：河北-唐山,"烧伤科临床医生（急聘,护士,临床医生,中医医师",唐山滦南中西医结合医院,私立医院 200~500人人
,,,
医院所在地：河北-张家口,"妇科主任,产科主任,中医科主任,妇产科住院医生,大内科主任,新生儿科主任,中医妇科主任,妇科内分泌带头人,彩超主任,妇产科助产士,妇科产科微创带头人,妇科产科手术医生,肛肠科主任,放射科医师",张家口安太妇产医院,私立医院 200~500人人
,,,
医院所在地：云南-昆明,"收费员,营销精英及团队,临床医生带头人,手外科主刀,康复带头人医生",昆明长城医院,私立医院 200~500人人
,,,
医院所在地：广东-广州,"市场营销专员（急聘）,手术护士（整形急聘）,咨询医生（整形急聘）,整形手术医生（急聘）,急招）网络策划,护士,营销总监（国内）,SEO/网络推广人员,口腔执业医生（急招）,网络营销策划员",威利斯医疗门诊部,私立医院 200~500人人
,,,
医院所在地：北京-房山,"化验员,针灸、推拿科,医助,中医大夫,X光B超师",北京今康中医医院,私立医院 50~200人人
,,,
医院所在地：福建-泉州,"中医科医师,市场总监,体检中心主任,护士长,护士,口腔住院医师,口腔执业医师,口腔主治医师(急),口腔主任医师,经营主任,营销总监,中西医结合医生,MRI医生",福建省泉州立昇医疗投资管理有限公司,医疗集团 200~500人人
,,,
医院所在地：江苏-宿迁,"内科医生,院长助理,影像科医生,妇产科医生,助产士",宿迁市湖滨新城塘湖医院,私立医院 50~200人人
,,,
医院所在地：河南-郑州,"药剂师,助产士,临床医学,护士,影像诊断,麻醉专业",郑州煤炭工业（集团）有限责任公司总医院,医疗集团 200~500人人
,,,
医院所在地：浙江-宁波,护理护士,浙江(宁波)余姚中山门诊部 ,私立医院 200~500人人
,,,
医院所在地：,内科或中西医结合,大渡口区社区诊所,私立医院 200~500人人
,,,
医院所在地：四川-成都,"放射诊断医师,麻醉科医师",四川省林业中心医院,其他 200~500人人
,,,
医院所在地：四川-成都,药剂师、药剂士,成都恒康医院,私立医院 200~500人人
,,,
医院所在地：四川-成都,ICU医师,四川省中西医结合医院,私立医院 200~500人人
,,,
医院所在地：四川-成都,放射医助,成都恒博医院,私立医院 200~500人人
,,,
医院所在地：四川-成都,麻醉助理,成都美容整形医院,私立医院 50~200人人
,,,
医院所在地：四川-成都,教研助理（护理）,成都博大教育科技有限公司,私立医院 200~500人人
,,,
医院所在地：江西-南昌,皮肤科医生,江西进贤县皮肤病医院,私立医院 200~500人人
,,,
医院所在地：浙江-杭州,"治疗护士,理疗护士,前台,按摩师康复师,理疗医生,治疗医师,护士",杭州衡运堂健康咨询有限公司,其他 50~200人人
,,,
医院所在地：四川-成都,"麻醉医师,市场专员,客服专员,放射科医师,特检医师,住院医师,内科医师,综合眼病带头人,小儿眼科医生,泪道专科医生,眼底医生,白内障医生",成都新视界眼科医院,医疗集团 50~200人人
,,,
医院所在地：北京,"市场营销专员,市场营销主管,儿科护士,市场营销专员,医疗客服,儿科护士,中医科医生（推拿）,儿科护士,心理咨询师、治疗师,中医科医生（中医儿内科）,皮肤科医师",北京惠民中医儿童医院,其他 200~500人人
,,,
医院所在地：安徽-安庆,"招聘口腔护士,招聘护士,口腔医生,口腔医生,口腔护士,口腔前台导医,前台导医 ,大渡口门诊护士,临床护士,口腔护士,护士",安庆朱小龙口腔连锁门诊,私立医院 50~200人人
,,,
医院所在地：湖南-长沙,"中医执业医师,医务科长,B超医生,执业医师,护士,财务总监,文员,平面设计,男科助理,药师,耳鼻喉科医生,前台导诊,后勤,院长助理,市场部主任,内科医师,男科医师,内科医助,护士长,皮肤科医师",长沙唯德医院有限公司,私立医院 200~500人人
